page_index	cancer_type	metric	metric_label	abs_pearson_r_threshold	barplot_order	drug	pearson_r	abs_pearson_r	group	plot_color	page_tsv_file	response_direction_note
11	ALL	Z_SCORE	GDSC Z-score	0.185	1	CEDIRANIB	-0.511771595496637	0.511771595496637	Signaling	#2700FF	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_11_ALL.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
11	ALL	Z_SCORE	GDSC Z-score	0.185	2	WEHI-539	-0.484610896572293	0.484610896572293	Apoptosis regulation	#FF0000	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_11_ALL.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
11	ALL	Z_SCORE	GDSC Z-score	0.185	3	ULIXERTINIB	-0.462321857708863	0.462321857708863	Signaling	#2700FF	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_11_ALL.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
11	ALL	Z_SCORE	GDSC Z-score	0.185	4	GSK-LSD1	-0.454124366882562	0.454124366882562	Epigenetics and transcription	#FFEB00	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_11_ALL.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
11	ALL	Z_SCORE	GDSC Z-score	0.185	5	GSK1904529A	-0.434056282692256	0.434056282692256	Signaling	#2700FF	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_11_ALL.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
11	ALL	Z_SCORE	GDSC Z-score	0.185	6	SCH772984	-0.4166120301509	0.4166120301509	Signaling	#2700FF	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_11_ALL.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
11	ALL	Z_SCORE	GDSC Z-score	0.185	7	MIRA-1	-0.414249436544936	0.414249436544936	p53 pathway	#00C4FF	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_11_ALL.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
11	ALL	Z_SCORE	GDSC Z-score	0.185	8	AVAGACESTAT	-0.411098377524227	0.411098377524227	Other reviewed	#00FFC4	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_11_ALL.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
11	ALL	Z_SCORE	GDSC Z-score	0.185	9	LUMINESPIB	-0.409133099261746	0.409133099261746	Protein stability and degradation	#004EFF	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_11_ALL.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
11	ALL	Z_SCORE	GDSC Z-score	0.185	10	MG-132	-0.390126731082073	0.390126731082073	Protein stability and degradation	#004EFF	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_11_ALL.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
11	ALL	Z_SCORE	GDSC Z-score	0.185	11	PICTILISIB	-0.368820777328375	0.368820777328375	Signaling	#2700FF	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_11_ALL.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
11	ALL	Z_SCORE	GDSC Z-score	0.185	12	N30652-18-1	-0.363029545806898	0.363029545806898	Other reviewed	#00FFC4	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_11_ALL.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
11	ALL	Z_SCORE	GDSC Z-score	0.185	13	BLEOMYCIN (50 UM)	-0.353181704901971	0.353181704901971	Genome integrity and DNA damage	#9DFF00	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_11_ALL.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
11	ALL	Z_SCORE	GDSC Z-score	0.185	14	ICL-SIRT078	-0.349572899885233	0.349572899885233	Other reviewed	#00FFC4	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_11_ALL.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
11	ALL	Z_SCORE	GDSC Z-score	0.185	15	ALPHA-LIPOIC ACID	-0.345637009674064	0.345637009674064	Metabolism	#00FF4E	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_11_ALL.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
11	ALL	Z_SCORE	GDSC Z-score	0.185	16	RUXOLITINIB	-0.337879488824749	0.337879488824749	Signaling	#2700FF	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_11_ALL.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
11	ALL	Z_SCORE	GDSC Z-score	0.185	17	THR-102	-0.306269327957334	0.306269327957334	Signaling	#2700FF	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_11_ALL.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
11	ALL	Z_SCORE	GDSC Z-score	0.185	18	GSK591	-0.299758049357356	0.299758049357356	Epigenetics and transcription	#FFEB00	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_11_ALL.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
11	ALL	Z_SCORE	GDSC Z-score	0.185	19	THR-101	-0.299203082771133	0.299203082771133	Signaling	#2700FF	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_11_ALL.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
11	ALL	Z_SCORE	GDSC Z-score	0.185	20	ENTOSPLETINIB	-0.289631185644143	0.289631185644143	Signaling	#2700FF	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_11_ALL.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
11	ALL	Z_SCORE	GDSC Z-score	0.185	21	KU-55933	-0.288235481766579	0.288235481766579	Genome integrity and DNA damage	#9DFF00	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_11_ALL.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
11	ALL	Z_SCORE	GDSC Z-score	0.185	22	N27922-53-1	-0.272946946068423	0.272946946068423	Other reviewed	#00FFC4	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_11_ALL.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
11	ALL	Z_SCORE	GDSC Z-score	0.185	23	LAPATINIB	-0.267006333064815	0.267006333064815	Signaling	#2700FF	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_11_ALL.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
11	ALL	Z_SCORE	GDSC Z-score	0.185	24	SGC0946	-0.266676598064408	0.266676598064408	Epigenetics and transcription	#FFEB00	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_11_ALL.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
11	ALL	Z_SCORE	GDSC Z-score	0.185	25	PALBOCICLIB	-0.261092736601803	0.261092736601803	Cell cycle and mitosis	#FF7600	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_11_ALL.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
11	ALL	Z_SCORE	GDSC Z-score	0.185	26	630600	-0.258167828810556	0.258167828810556	Other reviewed	#00FFC4	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_11_ALL.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
11	ALL	Z_SCORE	GDSC Z-score	0.185	27	N29087-69-1	-0.255020896870375	0.255020896870375	Other reviewed	#00FFC4	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_11_ALL.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
11	ALL	Z_SCORE	GDSC Z-score	0.185	28	VTP-B	-0.250267923413359	0.250267923413359	Other reviewed	#00FFC4	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_11_ALL.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
11	ALL	Z_SCORE	GDSC Z-score	0.185	29	THR-103	-0.248813251473758	0.248813251473758	Signaling	#2700FF	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_11_ALL.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
11	ALL	Z_SCORE	GDSC Z-score	0.185	30	SELUMETINIB	-0.245313997311655	0.245313997311655	Signaling	#2700FF	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_11_ALL.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
11	ALL	Z_SCORE	GDSC Z-score	0.185	31	PRT062607	-0.231991469059285	0.231991469059285	Signaling	#2700FF	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_11_ALL.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
11	ALL	Z_SCORE	GDSC Z-score	0.185	32	OSI-027	-0.226271987546935	0.226271987546935	Signaling	#2700FF	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_11_ALL.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
