page_index	cancer_type	metric	metric_label	abs_pearson_r_threshold	barplot_order	drug	pearson_r	abs_pearson_r	group	plot_color	page_tsv_file	response_direction_note
22	OV	Z_SCORE	GDSC Z-score	0.185	1	LEFLUNOMIDE	-0.534754830399184	0.534754830399184	Metabolism	#00FF4E	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_22_OV.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
22	OV	Z_SCORE	GDSC Z-score	0.185	2	MK-2206	-0.534419111333543	0.534419111333543	Signaling	#2700FF	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_22_OV.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
22	OV	Z_SCORE	GDSC Z-score	0.185	3	PD173074	-0.494328049898463	0.494328049898463	Signaling	#2700FF	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_22_OV.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
22	OV	Z_SCORE	GDSC Z-score	0.185	4	IBRUTINIB	-0.459366202137563	0.459366202137563	Signaling	#2700FF	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_22_OV.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
22	OV	Z_SCORE	GDSC Z-score	0.185	5	GEFITINIB	-0.430921464104878	0.430921464104878	Signaling	#2700FF	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_22_OV.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
22	OV	Z_SCORE	GDSC Z-score	0.185	6	PICTILISIB	-0.424932006139673	0.424932006139673	Signaling	#2700FF	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_22_OV.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
22	OV	Z_SCORE	GDSC Z-score	0.185	7	MK-8776	-0.422042824588266	0.422042824588266	Cell cycle and mitosis	#FF7600	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_22_OV.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
22	OV	Z_SCORE	GDSC Z-score	0.185	8	ALPELISIB	-0.397707698261747	0.397707698261747	Signaling	#2700FF	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_22_OV.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
22	OV	Z_SCORE	GDSC Z-score	0.185	9	AFATINIB	-0.39243558555316	0.39243558555316	Signaling	#2700FF	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_22_OV.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
22	OV	Z_SCORE	GDSC Z-score	0.185	10	TAMOXIFEN	-0.385089752411888	0.385089752411888	Hormone related	#27FF00	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_22_OV.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
22	OV	Z_SCORE	GDSC Z-score	0.185	11	MK-1775	-0.38292653815211	0.38292653815211	Cell cycle and mitosis	#FF7600	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_22_OV.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
22	OV	Z_SCORE	GDSC Z-score	0.185	12	AZ6102	-0.377241176416134	0.377241176416134	Signaling	#2700FF	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_22_OV.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
22	OV	Z_SCORE	GDSC Z-score	0.185	13	TASELISIB	-0.374235450768264	0.374235450768264	Signaling	#2700FF	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_22_OV.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
22	OV	Z_SCORE	GDSC Z-score	0.185	14	SERDEMETAN	-0.370643201302192	0.370643201302192	p53 pathway	#00C4FF	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_22_OV.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
22	OV	Z_SCORE	GDSC Z-score	0.185	15	GNE-317	-0.35990254449502	0.35990254449502	Signaling	#2700FF	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_22_OV.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
22	OV	Z_SCORE	GDSC Z-score	0.185	16	AZD8055	-0.358167056330844	0.358167056330844	Signaling	#2700FF	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_22_OV.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
22	OV	Z_SCORE	GDSC Z-score	0.185	17	WIKI4	-0.356091171409592	0.356091171409592	Signaling	#2700FF	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_22_OV.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
22	OV	Z_SCORE	GDSC Z-score	0.185	18	GLUTATHIONE	-0.352523979419829	0.352523979419829	Metabolism	#00FF4E	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_22_OV.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
22	OV	Z_SCORE	GDSC Z-score	0.185	19	OSIMERTINIB	-0.352197440114644	0.352197440114644	Signaling	#2700FF	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_22_OV.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
22	OV	Z_SCORE	GDSC Z-score	0.185	20	RUCAPARIB	-0.346717360428275	0.346717360428275	Genome integrity and DNA damage	#9DFF00	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_22_OV.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
22	OV	Z_SCORE	GDSC Z-score	0.185	21	ERLOTINIB	-0.344072836893764	0.344072836893764	Signaling	#2700FF	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_22_OV.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
22	OV	Z_SCORE	GDSC Z-score	0.185	22	LAPATINIB	-0.33720419074376	0.33720419074376	Signaling	#2700FF	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_22_OV.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
22	OV	Z_SCORE	GDSC Z-score	0.185	23	AZD8186	-0.333201740663777	0.333201740663777	Signaling	#2700FF	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_22_OV.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
22	OV	Z_SCORE	GDSC Z-score	0.185	24	SAPITINIB	-0.330862451740266	0.330862451740266	Signaling	#2700FF	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_22_OV.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
22	OV	Z_SCORE	GDSC Z-score	0.185	25	THR-102	-0.327983621215968	0.327983621215968	Signaling	#2700FF	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_22_OV.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
22	OV	Z_SCORE	GDSC Z-score	0.185	26	P22077	-0.323575067035473	0.323575067035473	Protein stability and degradation	#004EFF	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_22_OV.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
22	OV	Z_SCORE	GDSC Z-score	0.185	27	UNC0379	-0.322257746563534	0.322257746563534	Epigenetics and transcription	#FFEB00	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_22_OV.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
22	OV	Z_SCORE	GDSC Z-score	0.185	28	BUPARLISIB	-0.309999849856205	0.309999849856205	Signaling	#2700FF	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_22_OV.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
22	OV	Z_SCORE	GDSC Z-score	0.185	29	NU7441	-0.30480479005142	0.30480479005142	Genome integrity and DNA damage	#9DFF00	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_22_OV.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
22	OV	Z_SCORE	GDSC Z-score	0.185	30	BOSUTINIB	-0.301440195242904	0.301440195242904	Signaling	#2700FF	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_22_OV.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
22	OV	Z_SCORE	GDSC Z-score	0.185	31	AZD7762	-0.301180954096627	0.301180954096627	Cell cycle and mitosis	#FF7600	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_22_OV.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
22	OV	Z_SCORE	GDSC Z-score	0.185	32	PFI3	-0.299742136345177	0.299742136345177	Epigenetics and transcription	#FFEB00	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_22_OV.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
22	OV	Z_SCORE	GDSC Z-score	0.185	33	LESTAURTINIB	-0.297978038705598	0.297978038705598	Signaling	#2700FF	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_22_OV.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
22	OV	Z_SCORE	GDSC Z-score	0.185	34	LENALIDOMIDE	-0.287493878443022	0.287493878443022	Protein stability and degradation	#004EFF	tables/ploidyVsDrugSensitivity_pages/ploidyVsDrugSensitivity_page_22_OV.tsv	Positive r means higher ploidy is associated with higher GDSC Z-score; sensitivity direction requires metric-specific interpretation.
