direction	metric	cancer_type	category_label	pvalue
high_ploidy_sensitive	Z_SCORE	KIRC	WNT/HH pathway inhibitors	0.206666666666667
high_ploidy_sensitive	Z_SCORE	KIRC	Chemotherapy agents	0.433333333333333
high_ploidy_sensitive	Z_SCORE	KIRC	Chaperone/protein-homeostasis inhibitors	0.0133333333333333
high_ploidy_sensitive	Z_SCORE	KIRC	p53/MDM2 pathway	0.726666666666667
high_ploidy_sensitive	Z_SCORE	KIRC	Hormone therapy	0.22
high_ploidy_sensitive	Z_SCORE	THCA	Kinase inhibitors	0.05
high_ploidy_sensitive	Z_SCORE	THCA	Epigenetic inhibitors	0.166666666666667
high_ploidy_sensitive	Z_SCORE	THCA	Other	0.693333333333333
high_ploidy_sensitive	Z_SCORE	THCA	DNA damage repair inhibitors	0.973333333333333
high_ploidy_sensitive	Z_SCORE	THCA	Metabolic/redox agents	0.643333333333333
high_ploidy_sensitive	Z_SCORE	THCA	Proapoptotic agents	0.946666666666667
high_ploidy_sensitive	Z_SCORE	THCA	WNT/HH pathway inhibitors	0.286666666666667
high_ploidy_sensitive	Z_SCORE	THCA	Chemotherapy agents	0.996666666666667
high_ploidy_sensitive	Z_SCORE	THCA	Chaperone/protein-homeostasis inhibitors	0.17
high_ploidy_sensitive	Z_SCORE	THCA	p53/MDM2 pathway	0.803333333333333
high_ploidy_sensitive	Z_SCORE	THCA	Hormone therapy	0.26
high_ploidy_sensitive	Z_SCORE	SKCM	Kinase inhibitors	0.626666666666667
high_ploidy_sensitive	Z_SCORE	SKCM	Epigenetic inhibitors	0.02
high_ploidy_sensitive	Z_SCORE	SKCM	Other	0.673333333333333
high_ploidy_sensitive	Z_SCORE	SKCM	DNA damage repair inhibitors	0.78
high_ploidy_sensitive	Z_SCORE	SKCM	Metabolic/redox agents	0.4
high_ploidy_sensitive	Z_SCORE	SKCM	Proapoptotic agents	0.203333333333333
high_ploidy_sensitive	Z_SCORE	SKCM	WNT/HH pathway inhibitors	0.43
high_ploidy_sensitive	Z_SCORE	SKCM	Chemotherapy agents	0.99
high_ploidy_sensitive	Z_SCORE	SKCM	Chaperone/protein-homeostasis inhibitors	0.763333333333333
high_ploidy_sensitive	Z_SCORE	SKCM	p53/MDM2 pathway	0.273333333333333
high_ploidy_sensitive	Z_SCORE	SKCM	Hormone therapy	0.4
high_ploidy_sensitive	Z_SCORE	DLBC	Kinase inhibitors	0.996666666666667
high_ploidy_sensitive	Z_SCORE	DLBC	Epigenetic inhibitors	0.706666666666667
high_ploidy_sensitive	Z_SCORE	DLBC	Other	0.0266666666666667
high_ploidy_sensitive	Z_SCORE	DLBC	DNA damage repair inhibitors	0.423333333333333
high_ploidy_sensitive	Z_SCORE	DLBC	Metabolic/redox agents	0.153333333333333
high_ploidy_sensitive	Z_SCORE	DLBC	Proapoptotic agents	0.783333333333333
high_ploidy_sensitive	Z_SCORE	DLBC	WNT/HH pathway inhibitors	0.626666666666667
high_ploidy_sensitive	Z_SCORE	DLBC	Chemotherapy agents	0.00666666666666667
high_ploidy_sensitive	Z_SCORE	DLBC	Chaperone/protein-homeostasis inhibitors	0.796666666666667
high_ploidy_sensitive	Z_SCORE	DLBC	p53/MDM2 pathway	0.476666666666667
high_ploidy_sensitive	Z_SCORE	DLBC	Hormone therapy	0.413333333333333
high_ploidy_sensitive	Z_SCORE	LUAD	Kinase inhibitors	0.0566666666666667
high_ploidy_sensitive	Z_SCORE	LUAD	Epigenetic inhibitors	0.593333333333333
high_ploidy_sensitive	Z_SCORE	LUAD	Other	0.986666666666667
high_ploidy_sensitive	Z_SCORE	LUAD	DNA damage repair inhibitors	0.82
high_ploidy_sensitive	Z_SCORE	LUAD	Metabolic/redox agents	0.63
high_ploidy_sensitive	Z_SCORE	LUAD	Proapoptotic agents	0.126666666666667
high_ploidy_sensitive	Z_SCORE	LUAD	WNT/HH pathway inhibitors	0.31
high_ploidy_sensitive	Z_SCORE	LUAD	Chemotherapy agents	0.0266666666666667
high_ploidy_sensitive	Z_SCORE	LUAD	Chaperone/protein-homeostasis inhibitors	0.353333333333333
high_ploidy_sensitive	Z_SCORE	LUAD	p53/MDM2 pathway	0.35
high_ploidy_sensitive	Z_SCORE	LUAD	Hormone therapy	0.683333333333333
high_ploidy_sensitive	Z_SCORE	ALL	Kinase inhibitors	0.02
high_ploidy_sensitive	Z_SCORE	ALL	Epigenetic inhibitors	0.0233333333333333
high_ploidy_sensitive	Z_SCORE	ALL	Other	0.813333333333333
high_ploidy_sensitive	Z_SCORE	ALL	DNA damage repair inhibitors	0.09
high_ploidy_sensitive	Z_SCORE	ALL	Metabolic/redox agents	0.4
high_ploidy_sensitive	Z_SCORE	ALL	Proapoptotic agents	0.69
high_ploidy_sensitive	Z_SCORE	ALL	WNT/HH pathway inhibitors	0.69
high_ploidy_sensitive	Z_SCORE	ALL	Chemotherapy agents	0.986666666666667
high_ploidy_sensitive	Z_SCORE	ALL	Chaperone/protein-homeostasis inhibitors	0.446666666666667
high_ploidy_sensitive	Z_SCORE	ALL	p53/MDM2 pathway	0.13
high_ploidy_sensitive	Z_SCORE	ALL	Hormone therapy	0.273333333333333
high_ploidy_sensitive	Z_SCORE	MM	Kinase inhibitors	0.73
high_ploidy_sensitive	Z_SCORE	MM	Epigenetic inhibitors	0.283333333333333
high_ploidy_sensitive	Z_SCORE	MM	Other	0.523333333333333
high_ploidy_sensitive	Z_SCORE	MM	DNA damage repair inhibitors	0.373333333333333
high_ploidy_sensitive	Z_SCORE	MM	Metabolic/redox agents	0.00333333333333333
high_ploidy_sensitive	Z_SCORE	MM	Proapoptotic agents	0.723333333333333
high_ploidy_sensitive	Z_SCORE	MM	WNT/HH pathway inhibitors	0.203333333333333
high_ploidy_sensitive	Z_SCORE	MM	Chemotherapy agents	0.57
high_ploidy_sensitive	Z_SCORE	MM	Chaperone/protein-homeostasis inhibitors	0.656666666666667
high_ploidy_sensitive	Z_SCORE	MM	p53/MDM2 pathway	0.58
high_ploidy_sensitive	Z_SCORE	MM	Hormone therapy	0.743333333333333
high_ploidy_sensitive	Z_SCORE	PAAD	Kinase inhibitors	0.906666666666667
high_ploidy_sensitive	Z_SCORE	PAAD	Epigenetic inhibitors	0.833333333333333
high_ploidy_sensitive	Z_SCORE	PAAD	Other	0.95
high_ploidy_sensitive	Z_SCORE	PAAD	DNA damage repair inhibitors	0.22
high_ploidy_sensitive	Z_SCORE	PAAD	Metabolic/redox agents	0.123333333333333
high_ploidy_sensitive	Z_SCORE	PAAD	Proapoptotic agents	0.553333333333333
high_ploidy_sensitive	Z_SCORE	PAAD	WNT/HH pathway inhibitors	0.14
high_ploidy_sensitive	Z_SCORE	PAAD	Chemotherapy agents	0.166666666666667
high_ploidy_sensitive	Z_SCORE	PAAD	Chaperone/protein-homeostasis inhibitors	0.263333333333333
high_ploidy_sensitive	Z_SCORE	PAAD	p53/MDM2 pathway	0.646666666666667
high_ploidy_sensitive	Z_SCORE	PAAD	Hormone therapy	0.44
high_ploidy_sensitive	Z_SCORE	BRCA	Kinase inhibitors	0
high_ploidy_sensitive	Z_SCORE	BRCA	Epigenetic inhibitors	0.0633333333333333
high_ploidy_sensitive	Z_SCORE	BRCA	Other	0.803333333333333
high_ploidy_sensitive	Z_SCORE	BRCA	DNA damage repair inhibitors	0.846666666666667
high_ploidy_sensitive	Z_SCORE	BRCA	Metabolic/redox agents	0.223333333333333
high_ploidy_sensitive	Z_SCORE	BRCA	Proapoptotic agents	1
high_ploidy_sensitive	Z_SCORE	BRCA	WNT/HH pathway inhibitors	0.156666666666667
high_ploidy_sensitive	Z_SCORE	BRCA	Chemotherapy agents	0.983333333333333
high_ploidy_sensitive	Z_SCORE	BRCA	Chaperone/protein-homeostasis inhibitors	0.133333333333333
high_ploidy_sensitive	Z_SCORE	BRCA	p53/MDM2 pathway	0.87
high_ploidy_sensitive	Z_SCORE	BRCA	Hormone therapy	0.836666666666667
high_ploidy_sensitive	Z_SCORE	HNSC	Kinase inhibitors	0
high_ploidy_sensitive	Z_SCORE	HNSC	Epigenetic inhibitors	0.09
high_ploidy_sensitive	Z_SCORE	HNSC	Other	0.99
high_ploidy_sensitive	Z_SCORE	HNSC	DNA damage repair inhibitors	0.693333333333333
high_ploidy_sensitive	Z_SCORE	HNSC	Metabolic/redox agents	0.6
high_ploidy_sensitive	Z_SCORE	HNSC	Proapoptotic agents	0.786666666666667
high_ploidy_sensitive	Z_SCORE	HNSC	WNT/HH pathway inhibitors	0.38
high_ploidy_sensitive	Z_SCORE	HNSC	Chemotherapy agents	1
high_ploidy_sensitive	Z_SCORE	HNSC	Chaperone/protein-homeostasis inhibitors	0.216666666666667
high_ploidy_sensitive	Z_SCORE	HNSC	p53/MDM2 pathway	0.143333333333333
high_ploidy_sensitive	Z_SCORE	HNSC	Hormone therapy	0.27
high_ploidy_sensitive	Z_SCORE	NB	Kinase inhibitors	0.87
high_ploidy_sensitive	Z_SCORE	NB	Epigenetic inhibitors	0.63
high_ploidy_sensitive	Z_SCORE	NB	Other	0.26
high_ploidy_sensitive	Z_SCORE	NB	DNA damage repair inhibitors	0.0533333333333333
high_ploidy_sensitive	Z_SCORE	NB	Metabolic/redox agents	0.106666666666667
high_ploidy_sensitive	Z_SCORE	NB	Proapoptotic agents	0.803333333333333
high_ploidy_sensitive	Z_SCORE	NB	WNT/HH pathway inhibitors	0.91
high_ploidy_sensitive	Z_SCORE	NB	Chemotherapy agents	0.556666666666667
high_ploidy_sensitive	Z_SCORE	NB	Chaperone/protein-homeostasis inhibitors	0.61
high_ploidy_sensitive	Z_SCORE	NB	p53/MDM2 pathway	0.186666666666667
high_ploidy_sensitive	Z_SCORE	NB	Hormone therapy	0.0533333333333333
high_ploidy_sensitive	Z_SCORE	COREAD	Kinase inhibitors	0
high_ploidy_sensitive	Z_SCORE	COREAD	Epigenetic inhibitors	0.886666666666667
high_ploidy_sensitive	Z_SCORE	COREAD	Other	0.85
high_ploidy_sensitive	Z_SCORE	COREAD	DNA damage repair inhibitors	0.426666666666667
high_ploidy_sensitive	Z_SCORE	COREAD	Metabolic/redox agents	0.793333333333333
high_ploidy_sensitive	Z_SCORE	COREAD	Proapoptotic agents	0.2
high_ploidy_sensitive	Z_SCORE	COREAD	WNT/HH pathway inhibitors	0.19
high_ploidy_sensitive	Z_SCORE	COREAD	Chemotherapy agents	0.98
high_ploidy_sensitive	Z_SCORE	COREAD	Chaperone/protein-homeostasis inhibitors	0.763333333333333
high_ploidy_sensitive	Z_SCORE	COREAD	p53/MDM2 pathway	0.93
high_ploidy_sensitive	Z_SCORE	COREAD	Hormone therapy	0.06
high_ploidy_sensitive	Z_SCORE	LIHC	Kinase inhibitors	0.96
high_ploidy_sensitive	Z_SCORE	LIHC	Epigenetic inhibitors	0.00333333333333333
high_ploidy_sensitive	Z_SCORE	LIHC	Other	0.906666666666667
high_ploidy_sensitive	Z_SCORE	LIHC	DNA damage repair inhibitors	0.55
high_ploidy_sensitive	Z_SCORE	LIHC	Metabolic/redox agents	0.643333333333333
high_ploidy_sensitive	Z_SCORE	LIHC	Proapoptotic agents	0.01
high_ploidy_sensitive	Z_SCORE	LIHC	WNT/HH pathway inhibitors	0.803333333333333
high_ploidy_sensitive	Z_SCORE	LIHC	Chemotherapy agents	0.0766666666666667
high_ploidy_sensitive	Z_SCORE	LIHC	Chaperone/protein-homeostasis inhibitors	0.926666666666667
high_ploidy_sensitive	Z_SCORE	LIHC	p53/MDM2 pathway	0.126666666666667
high_ploidy_sensitive	Z_SCORE	LIHC	Hormone therapy	0.46
high_ploidy_sensitive	Z_SCORE	LAML	Kinase inhibitors	0.796666666666667
high_ploidy_sensitive	Z_SCORE	LAML	Epigenetic inhibitors	0.816666666666667
high_ploidy_sensitive	Z_SCORE	LAML	Other	0.0433333333333333
high_ploidy_sensitive	Z_SCORE	LAML	DNA damage repair inhibitors	0.00333333333333333
high_ploidy_sensitive	Z_SCORE	LAML	Metabolic/redox agents	0.383333333333333
high_ploidy_sensitive	Z_SCORE	LAML	Proapoptotic agents	0.703333333333333
high_ploidy_sensitive	Z_SCORE	LAML	WNT/HH pathway inhibitors	0.363333333333333
high_ploidy_sensitive	Z_SCORE	LAML	Chemotherapy agents	0.133333333333333
high_ploidy_sensitive	Z_SCORE	LAML	Chaperone/protein-homeostasis inhibitors	0.0766666666666667
high_ploidy_sensitive	Z_SCORE	LAML	p53/MDM2 pathway	0.596666666666667
high_ploidy_sensitive	Z_SCORE	LAML	Hormone therapy	0.936666666666667
high_ploidy_sensitive	Z_SCORE	SCLC	Kinase inhibitors	0.903333333333333
high_ploidy_sensitive	Z_SCORE	SCLC	Epigenetic inhibitors	0.73
high_ploidy_sensitive	Z_SCORE	SCLC	Other	0
high_ploidy_sensitive	Z_SCORE	SCLC	DNA damage repair inhibitors	0.02
high_ploidy_sensitive	Z_SCORE	SCLC	Metabolic/redox agents	0.623333333333333
high_ploidy_sensitive	Z_SCORE	SCLC	Proapoptotic agents	0.513333333333333
high_ploidy_sensitive	Z_SCORE	SCLC	WNT/HH pathway inhibitors	0.503333333333333
high_ploidy_sensitive	Z_SCORE	SCLC	Chemotherapy agents	0
high_ploidy_sensitive	Z_SCORE	SCLC	Chaperone/protein-homeostasis inhibitors	0.146666666666667
high_ploidy_sensitive	Z_SCORE	SCLC	p53/MDM2 pathway	0.9
high_ploidy_sensitive	Z_SCORE	SCLC	Hormone therapy	0.893333333333333
high_ploidy_sensitive	Z_SCORE	ESCA	Kinase inhibitors	0.85
high_ploidy_sensitive	Z_SCORE	ESCA	Epigenetic inhibitors	0.84
high_ploidy_sensitive	Z_SCORE	ESCA	Other	0.51
high_ploidy_sensitive	Z_SCORE	ESCA	DNA damage repair inhibitors	0.716666666666667
high_ploidy_sensitive	Z_SCORE	ESCA	Metabolic/redox agents	0.87
high_ploidy_sensitive	Z_SCORE	ESCA	Proapoptotic agents	0.796666666666667
high_ploidy_sensitive	Z_SCORE	ESCA	WNT/HH pathway inhibitors	0.47
high_ploidy_sensitive	Z_SCORE	ESCA	Chemotherapy agents	0
high_ploidy_sensitive	Z_SCORE	ESCA	Chaperone/protein-homeostasis inhibitors	0.92
high_ploidy_sensitive	Z_SCORE	ESCA	p53/MDM2 pathway	0.706666666666667
high_ploidy_sensitive	Z_SCORE	ESCA	Hormone therapy	0.0433333333333333
high_ploidy_sensitive	Z_SCORE	OV	Kinase inhibitors	0.02
high_ploidy_sensitive	Z_SCORE	OV	Epigenetic inhibitors	0.97
high_ploidy_sensitive	Z_SCORE	OV	Other	1
high_ploidy_sensitive	Z_SCORE	OV	DNA damage repair inhibitors	0.0133333333333333
high_ploidy_sensitive	Z_SCORE	OV	Metabolic/redox agents	0.97
high_ploidy_sensitive	Z_SCORE	OV	Proapoptotic agents	0.766666666666667
high_ploidy_sensitive	Z_SCORE	OV	WNT/HH pathway inhibitors	0.00666666666666667
high_ploidy_sensitive	Z_SCORE	OV	Chemotherapy agents	0.626666666666667
high_ploidy_sensitive	Z_SCORE	OV	Chaperone/protein-homeostasis inhibitors	0.386666666666667
high_ploidy_sensitive	Z_SCORE	OV	p53/MDM2 pathway	0.11
high_ploidy_sensitive	Z_SCORE	OV	Hormone therapy	0.46
high_ploidy_sensitive	Z_SCORE	LUSC	Kinase inhibitors	0.0133333333333333
high_ploidy_sensitive	Z_SCORE	LUSC	Epigenetic inhibitors	0.24
high_ploidy_sensitive	Z_SCORE	LUSC	Other	0.16
high_ploidy_sensitive	Z_SCORE	LUSC	DNA damage repair inhibitors	0.08
high_ploidy_sensitive	Z_SCORE	LUSC	Metabolic/redox agents	0.686666666666667
high_ploidy_sensitive	Z_SCORE	LUSC	Proapoptotic agents	0.62
high_ploidy_sensitive	Z_SCORE	LUSC	WNT/HH pathway inhibitors	0.966666666666667
high_ploidy_sensitive	Z_SCORE	LUSC	Chemotherapy agents	0.486666666666667
high_ploidy_sensitive	Z_SCORE	LUSC	Chaperone/protein-homeostasis inhibitors	0.203333333333333
high_ploidy_sensitive	Z_SCORE	LUSC	p53/MDM2 pathway	0.46
high_ploidy_sensitive	Z_SCORE	LUSC	Hormone therapy	0.8
high_ploidy_sensitive	Z_SCORE	LGG	Kinase inhibitors	0.973333333333333
high_ploidy_sensitive	Z_SCORE	LGG	Epigenetic inhibitors	0.106666666666667
high_ploidy_sensitive	Z_SCORE	LGG	Other	0.15
high_ploidy_sensitive	Z_SCORE	LGG	DNA damage repair inhibitors	0.196666666666667
high_ploidy_sensitive	Z_SCORE	LGG	Metabolic/redox agents	0.866666666666667
high_ploidy_sensitive	Z_SCORE	LGG	Proapoptotic agents	0.58
high_ploidy_sensitive	Z_SCORE	LGG	WNT/HH pathway inhibitors	0.533333333333333
high_ploidy_sensitive	Z_SCORE	LGG	Chemotherapy agents	0.193333333333333
high_ploidy_sensitive	Z_SCORE	LGG	Chaperone/protein-homeostasis inhibitors	0.643333333333333
high_ploidy_sensitive	Z_SCORE	LGG	p53/MDM2 pathway	0.49
high_ploidy_sensitive	Z_SCORE	LGG	Hormone therapy	0.106666666666667
