collection_id	collection_label	collection_display_order	pathway_id	pathway_label	pathway_display_order	selected_direction	selected_rank_within_direction	pseudotime	standardized_activity
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.522	0.336668552168441
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.524	0.310543476744051
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.526	0.284500899739147
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.528	0.258555924782771
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.53	0.232723655503969
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.532	0.207019195531784
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.534	0.181457648495261
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.536	0.156054118023444
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.538	0.130823707745379
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.54	0.105781521290108
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.542	0.0809426622866758
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.544	0.056322234364128
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.546	0.0319353411515075
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.548	0.00779708627785957
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.55	-0.0160774266277714
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.552	-0.0396730939363421
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.554	-0.062974812018807
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.556	-0.0859674772461225
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.558	-0.108635985989244
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.56	-0.130965234619127
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.562	-0.152940119506728
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.564	-0.174545537023001
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.566	-0.195766383538903
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.568	-0.21658755542539
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.57	-0.236993949053417
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.572	-0.256970460793939
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.574	-0.276501987017913
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.576	-0.295573843982357
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.578	-0.314181005323733
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.58	-0.332328102057954
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.582	-0.35002018508699
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.584	-0.367262305312813
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.586	-0.384059513637396
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.588	-0.40041686096271
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.59	-0.416339398190728
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.592	-0.431832176223423
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.594	-0.446900245962765
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.596	-0.461548658310728
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.598	-0.475782464169284
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.6	-0.489606714440404
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.602	-0.503026460026061
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.604	-0.516046751828227
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.606	-0.528672640748874
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.608	-0.540909177689974
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.61	-0.5527614135535
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.612	-0.564234399241424
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.614	-0.575333185655717
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.616	-0.586062823698352
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.618	-0.596428364271302
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.62	-0.606434858276537
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.622	-0.616087356616031
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.624	-0.625390910191755
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.626	-0.634350569905683
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.628	-0.642971386659785
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.63	-0.651258411356034
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.632	-0.659216694896402
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.634	-0.666851288182861
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.636	-0.674167242117385
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.638	-0.681169607601944
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.64	-0.68786343553851
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.642	-0.694253776829057
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.644	-0.700345682375555
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.646	-0.706144203079978
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.648	-0.711654389844297
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.65	-0.716881293570485
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.652	-0.721829965160514
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.654	-0.726505455516356
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.656	-0.730912815539983
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.658	-0.735057096133367
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.66	-0.73894334819848
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.662	-0.742576622637295
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.664	-0.745961970351783
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.666	-0.749104442243917
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.668	-0.752009089215671
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.67	-0.754680962169013
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.672	-0.757125112005918
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.674	-0.759346589628357
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.676	-0.761350445938303
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.678	-0.763141731837728
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.68	-0.764725498228604
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.682	-0.766106796012903
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.684	-0.767290676092597
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.686	-0.768282189369658
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.688	-0.76908638674606
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.69	-0.769708319123773
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.692	-0.77015303740477
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.694	-0.770425592491023
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.696	-0.770531035284504
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.698	-0.770474416687185
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.7	-0.77026078760104
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.702	-0.769895198928038
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.704	-0.769382701570154
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.706	-0.768728346429358
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.708	-0.767937184407624
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.71	-0.767014266406922
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.712	-0.765964643329228
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.714	-0.764793366076509
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.716	-0.763505485550741
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.718	-0.762106052653896
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.72	-0.760600118287943
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.722	-0.758992733354858
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.724	-0.75728894875661
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.726	-0.755493815395173
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.728	-0.75361238417252
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.73	-0.75164970599062
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.732	-0.749610831751448
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.734	-0.747500812356975
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.736	-0.745324698709173
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.738	-0.743087541710016
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.74	-0.740794392261473
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.742	-0.738450301265519
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.744	-0.736060319624123
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.746	-0.733629498239261
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.748	-0.731162888012903
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.75	-0.728665539847021
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.752	-0.726142504643588
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.754	-0.723598833304576
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.756	-0.721039576731957
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.758	-0.718469785827702
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.76	-0.715894511493785
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.762	-0.713318804632178
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.764	-0.710747716144851
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.766	-0.708186296933779
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.768	-0.705639597900932
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.77	-0.703112669948284
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.772	-0.700610563977806
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.774	-0.69813833089147
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.776	-0.695700905961558
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.778	-0.693300564977476
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.78	-0.690936924245753
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.782	-0.688609484443226
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.784	-0.686317746246736
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.786	-0.68406121033312
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.788	-0.681839377379217
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.79	-0.679651748061866
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.792	-0.677497823057906
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.794	-0.675377103044175
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.796	-0.673289088697511
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.798	-0.671233280694754
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.8	-0.669209179712743
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.802	-0.667216286428316
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.804	-0.66525410151831
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.806	-0.663322125659566
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.808	-0.661419859528922
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.81	-0.659546803803216
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.812	-0.657702459159286
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.814	-0.655886326273974
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.816	-0.654097905824115
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.818	-0.65233669848655
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.82	-0.650602204938115
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.822	-0.648893925855652
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.824	-0.647211361915998
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.826	-0.645554013795991
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.828	-0.64392138217247
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.83	-0.642312967722276
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.832	-0.640728271122244
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.834	-0.639166793049215
C2:CP:REACTOME	Reactome	2	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	Peptide Ligand Binding Receptors	8	positive	3	0.836	-0.637628034180027
