rank	gene_id	gene_symbol	moderated_t	p_value	fdr	fitted_log_expr_difference	average_expression	B	contrast_id	model_id	symbol_resolution_rank	retained_for_gsea
1	GRCh38-NUP93-DT	NUP93-DT	5.73095355950442	3.30706584343789e-08	0.00022265581205247	0.940434447413778	0.285966380156692	8.41918050456225	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
2	GRCh38-ENSG00000248100	ENSG00000248100	5.64609994682795	5.09575614585078e-08	0.00022265581205247	0.882982987303959	0.0929341329661495	8.01328124318007	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
3	GRCh38-PTGER3	PTGER3	5.60824681277746	6.1708849014496e-08	0.00022265581205247	0.959083381871924	0.249263199691476	7.84479649380024	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
4	GRCh38-ENSG00000253181	ENSG00000253181	5.57024216108071	7.47186675146918e-08	0.000231083490432223	1.01507560288421	0.0306095943017774	7.66062714521929	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
5	GRCh38-DARS1-AS1	DARS1-AS1	5.51270880399141	9.96446925535777e-08	0.000231157245267998	0.852623321595929	1.75342594941866	7.47308495796695	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
6	GRCh38-XK	XK	5.49883405315064	1.06775022064759e-07	0.000231157245267998	0.879754264213328	0.10257737571582	7.34054814040264	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
7	GRCh38-ENSG00000269938	ENSG00000269938	5.44660259020329	1.38352742080347e-07	0.000255363235154035	0.838031244794121	-0.0724347100985853	7.09502618470392	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
8	GRCh38-ENSG00000286379	ENSG00000286379	5.40450190922961	1.70267846055759e-07	0.000255363235154035	0.85183365169357	-0.00529984455593859	6.90897542293734	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
9	GRCh38-ENSG00000289990	ENSG00000289990	5.36698341680445	2.04668297094533e-07	0.000260639056694091	0.819827900144379	-0.126734746043764	6.73722193655255	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
10	GRCh38-LINC00222	LINC00222	5.34903994462369	2.23425514494509e-07	0.000262574417675152	0.856314268423503	-0.0180786294358858	6.66275836144589	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
11	GRCh38-ANXA9	ANXA9	5.34269931469156	2.30445467958238e-07	0.000262574417675152	0.859116018904162	0.00393016767205137	6.63059222462475	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
12	GRCh38-GRTP1-AS1	GRTP1-AS1	5.29530555743442	2.90157973758281e-07	0.000314081498694652	0.918429296261439	0.00924844046549444	6.42339305394269	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
13	GRCh38-TILRLS	TILRLS	5.26388941203689	3.37766443921369e-07	0.000334616629938172	0.813465006262857	-0.0308574143158329	6.28332603383469	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
14	GRCh38-ENSG00000290117	ENSG00000290117	5.25564131290936	3.51474054677022e-07	0.000334616629938172	0.941526526195248	0.606446680867143	6.26935067835756	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
15	GRCh38-ARHGEF2-AS2	ARHGEF2-AS2	5.253279183188	3.55498290386529e-07	0.000334616629938172	0.863498962541593	0.0722011153549785	6.23828151413647	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
16	GRCh38-LNP1	LNP1	5.21615421118639	4.24948544604734e-07	0.000367988441685915	0.798834731244096	2.49091721721458	6.12563258927056	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
17	GRCh38-LINC02050	LINC02050	5.19643235352103	4.67031354768003e-07	0.000378519295900533	0.903585194001957	0.101878542708514	5.99153179449675	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
18	GRCh38-ENSG00000287402	ENSG00000287402	5.16814874143554	5.34520867391775e-07	0.000385728075272151	0.852351033648086	0.00326425556490813	5.86662450816159	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
19	GRCh38-ANKK1	ANKK1	5.13430153838062	6.27786283673597e-07	0.000437021585898408	0.815355616338682	0.00445638242270889	5.72104745141732	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
20	GRCh38-ENSG00000287170	ENSG00000287170	5.12827429127993	6.45973982574209e-07	0.000437021585898408	0.799689103299631	0.0518270072165344	5.6957413545369	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
21	GRCh38-INHBC	INHBC	5.08145208606298	8.05768735659479e-07	0.000493146046190526	0.856406091731665	0.0572338188334358	5.49574669051416	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
22	GRCh38-ENSG00000260710	ENSG00000260710	5.07477911552306	8.31456703930947e-07	0.000493146046190526	0.786371482864147	0.0813474749440029	5.46758728503788	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
23	GRCh38-ENSG00000288025	ENSG00000288025	5.07188856224393	8.42828939399024e-07	0.000493146046190526	0.941212176322756	0.57341065441452	5.46535164690848	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
24	GRCh38-LINC02054	LINC02054	5.0652729444955	8.6942711349669e-07	0.000495321778423417	0.834886782310968	-0.0503698682731278	5.42320831755701	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
25	GRCh38-ENSG00000273445	ENSG00000273445	5.0273977119926	1.03810407434857e-06	0.000547160838108857	0.922188301813344	0.0342026814468426	5.26277864642283	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
26	GRCh38-LILRA6	LILRA6	5.0269171645095	1.0404357115124e-06	0.000547160838108857	0.78862288728457	-0.0296092427405119	5.26063306584322	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
27	GRCh38-LGR6	LGR6	5.02461099038355	1.06151578366539e-06	0.000547160838108857	0.974193838131669	1.99572716681341	5.27834031109368	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
28	GRCh38-ENSG00000287214	ENSG00000287214	4.97775331188836	1.30780138470224e-06	0.000658432376219042	0.825302072742005	0.0166529078344781	5.05354484578067	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
29	GRCh38-ENSG00000227388	ENSG00000227388	4.91166544602213	1.77393784024999e-06	0.000823946677996808	0.779231170387903	-0.0406136412944804	4.77625092538199	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
30	GRCh38-ENSG00000286577	ENSG00000286577	4.91037164613575	1.78450356615667e-06	0.000823946677996808	0.854561219165553	0.196878762223628	4.77731202632949	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
31	GRCh38-ADRA2B	ADRA2B	4.90981929652107	1.78903281336725e-06	0.000823946677996808	0.801636132839275	0.0553757798684917	4.77172876491202	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
32	GRCh38-LINC02828	LINC02828	4.90525972895058	1.82684837839377e-06	0.000823946677996808	0.890228958183181	0.796463026207297	4.76374753869629	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
33	GRCh38-INTS6-AS1	INTS6-AS1	4.89556025941359	1.90988219252557e-06	0.000829121327197043	0.766336776603379	1.83392714112872	4.73452955394511	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
34	GRCh38-ENSG00000287223	ENSG00000287223	4.89103217421864	1.94988450354057e-06	0.000829121327197043	0.812120961752747	0.0740157467424763	4.69261078335673	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
35	GRCh38-LINC02986	LINC02986	4.89031184534328	1.95632234240173e-06	0.000829121327197043	0.780056360133861	-0.00535588927345886	4.68792308082764	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
36	GRCh38-GBX1	GBX1	4.88641421631023	1.99151503599456e-06	0.000829121327197043	0.79302394530443	-0.0929816489509712	4.67158979940421	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
37	GRCh38-ENSG00000232286	ENSG00000232286	4.88039375476482	2.04708169312958e-06	0.000836174935369098	0.791626755483856	0.0269913942813035	4.64872526128585	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
38	GRCh38-TOP2A	TOP2A	4.86615242256515	2.19037418402509e-06	0.00087539478653854	0.426016510326061	8.24486519690154	4.21692727470536	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
39	GRCh38-CD247	CD247	4.86006673751853	2.24598968360933e-06	0.00087539478653854	0.799708994663792	0.128619258347631	4.56701851846249	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
40	GRCh38-HYI-AS1	HYI-AS1	4.85827376289975	2.26440519405784e-06	0.00087539478653854	0.805658687753452	-0.00649197141373929	4.55461248542048	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
41	GRCh38-ENSG00000257359	ENSG00000257359	4.85124338400263	2.33803227006337e-06	0.00087598692911853	0.804492301356142	-0.0220975721209803	4.52788405124498	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
42	GRCh38-ENSG00000290123	ENSG00000290123	4.84265043826849	2.43117032673177e-06	0.00088041091111388	0.97320610845968	0.351074177787898	4.49656316408316	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
43	GRCh38-ENSG00000287238	ENSG00000287238	4.84184783310175	2.44005056431395e-06	0.00088041091111388	0.760431904398026	-0.0626224384024176	4.48735851850842	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
44	GRCh38-TEKTIP1	TEKTIP1	4.83396655089334	2.52893325603637e-06	0.000883975161006564	0.844780712988168	0.398640544655729	4.46122429271192	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
45	GRCh38-ENSG00000273151	ENSG00000273151	4.83320711330128	2.53766139764318e-06	0.000883975161006564	0.802694313653981	0.0977026403973526	4.45376070910051	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
46	GRCh38-ENSG00000258752	ENSG00000258752	4.82694821622362	2.61071149066643e-06	0.000883975161006564	0.78335716054104	0.00503864189088667	4.4263705932337	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
47	GRCh38-ENSG00000287459	ENSG00000287459	4.82673314564061	2.61325743934686e-06	0.000883975161006564	0.795661459054225	-0.0428581976535963	4.42597783374606	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
48	GRCh38-FREM3	FREM3	4.80424114247157	2.89318141131246e-06	0.000908295290619907	0.787298298493524	-0.0427342999531118	4.33165221800159	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
49	GRCh38-ENSG00000241593	ENSG00000241593	4.8041462577424	2.89442152157957e-06	0.000908295290619907	0.737620800104222	0.00162956659541499	4.3326599526538	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
50	GRCh38-ENSG00000287938	ENSG00000287938	4.79901934558083	2.9621973524871e-06	0.000908295290619907	0.766111781381695	-0.0966880635656383	4.31184080341586	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
51	GRCh38-WFDC5	WFDC5	4.79880236457499	2.96509931442588e-06	0.000908295290619907	0.813655384310436	0.0514478763194298	4.31452165571763	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
52	GRCh38-THBS4-AS1	THBS4-AS1	4.79722978102551	2.98621369813876e-06	0.000908295290619907	0.80485442671274	0.0207839399546134	4.30560394662324	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
53	GRCh38-ENSG00000244358	ENSG00000244358	4.79467700866551	3.02079823200302e-06	0.000908295290619907	0.920938354287638	0.339368453637723	4.29849263249654	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
54	GRCh38-DPPA2	DPPA2	4.77792807954914	3.25749601724118e-06	0.000942452747227212	0.744680264165844	-0.0704742450138215	4.22491232569476	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
55	GRCh38-ALPK3	ALPK3	4.77330909578666	3.32586105008981e-06	0.000942452747227212	0.95315605804175	0.800382077456639	4.22032395313036	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
56	GRCh38-RHOD	RHOD	4.77324167963857	3.32686905441961e-06	0.000942452747227212	0.801759487316126	0.20724298643468	4.21157610272887	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
57	GRCh38-ENSG00000275236	ENSG00000275236	4.77288145025211	3.33226019548313e-06	0.000942452747227212	0.80140011530249	0.20936551525053	4.20847685220253	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
58	GRCh38-ENSG00000260657	ENSG00000260657	4.77156291173308	3.35206529338516e-06	0.000942452747227212	0.777070636029603	0.112725981636415	4.20115879242021	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
59	GRCh38-DISC1-IT1	DISC1-IT1	4.74883347429997	3.71188008245878e-06	0.00100369248098055	0.760164002783026	0.00937722435047182	4.10870830311924	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
60	GRCh38-ZNF252P-AS1	ZNF252P-AS1	4.74632924347905	3.75373080362518e-06	0.00100369248098055	0.749631664947649	0.0304841222157405	4.09808839330235	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
61	GRCh38-ACKR1	ACKR1	4.74485059348263	3.77865547975242e-06	0.00100369248098055	0.774918603668122	0.396259062791925	4.10023388424397	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
62	GRCh38-ENSG00000267481	ENSG00000267481	4.74349243204683	3.80168984435332e-06	0.00100369248098055	0.733563190675135	-0.00186316133902187	4.08579738736329	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
63	GRCh38-NTSR1	NTSR1	4.73698926256551	3.9138744443863e-06	0.00102086105839179	0.817498587599564	0.157583667258138	4.06117437074415	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
64	GRCh38-TAFA3	TAFA3	4.73168623968105	4.00771409986778e-06	0.00103289288747663	0.79593734268661	0.166125922576839	4.04175962167365	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
65	GRCh38-ENSG00000289446	ENSG00000289446	4.72564411351145	4.11727920976651e-06	0.00104864679543806	0.762939418890929	0.00273804081425061	4.01448644402151	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
66	GRCh38-RDH10-AS1	RDH10-AS1	4.72261180729443	4.17334929612907e-06	0.00105056789432439	0.837092047329689	0.3064705223364	4.00738907577491	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
67	GRCh38-MLIP-AS1	MLIP-AS1	4.70667862539752	4.48028699597531e-06	0.00111487049627436	0.787549167621907	0.0856361490268479	3.93838989520749	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
68	GRCh38-FGF9	FGF9	4.69866218217888	4.64283914179084e-06	0.00114219118841624	0.741137122776019	-0.0723786653810649	3.90395409132131	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
69	GRCh38-PPP1R14A	PPP1R14A	4.69388905826165	4.74231163632592e-06	0.00115355398443617	0.814309777975757	0.169008783121653	3.89077768810179	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
70	GRCh38-DAND5	DAND5	4.69132706742316	4.79654832226596e-06	0.00115378305143039	0.927155712051116	0.491325186800267	3.88193821934919	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
71	GRCh38-ENSG00000290695	ENSG00000290695	4.6879150302285	4.869709819372e-06	0.00115850931735807	0.749733050818314	0.0074228956064885	3.86143827306795	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
72	GRCh38-TEKT5	TEKT5	4.68544748222098	4.92328871179099e-06	0.00115852475349525	0.781693921690428	0.0774064217785737	3.85363969353379	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
73	GRCh38-ENPP3	ENPP3	4.67970034344314	5.0502916010479e-06	0.00117563185882888	0.799791178213932	0.0450933381391867	3.82861925365539	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
74	GRCh38-LINC01665	LINC01665	4.67510240559609	5.15416784830704e-06	0.00118579652499755	0.728802396137863	0.311633129822982	3.81499244994238	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
75	GRCh38-CELA2B	CELA2B	4.67294979391661	5.20350454407905e-06	0.00118579652499755	0.799688958853671	-0.0114394458996644	3.80115945224917	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
76	GRCh38-GSTM2	GSTM2	4.67036891999764	5.26325711648522e-06	0.00118606828337756	0.79666645380632	0.301794355496101	3.79571822687264	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
77	GRCh38-MMP25	MMP25	4.66818780667272	5.31426964236796e-06	0.00118606828337756	0.87872954090848	0.487828427246025	3.78804413291761	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
78	GRCh38-ENSG00000233920	ENSG00000233920	4.66373980278017	5.41978208685971e-06	0.00119727410610638	0.707947990873003	-0.0684157674134908	3.76388785130356	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
79	GRCh38-ENSG00000285018	ENSG00000285018	4.65983867031059	5.51398184090913e-06	0.0012057797259984	0.825797805516654	0.238415812944861	3.75119564103665	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
80	GRCh38-STAP1	STAP1	4.65189669883837	5.71065550423669e-06	0.0012362998101122	0.780034642770106	0.00352785062187831	3.71730240769838	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
81	GRCh38-SMIM41	SMIM41	4.64178940012142	5.97074448049403e-06	0.00125495774037102	0.749620983519724	0.112190103570537	3.67864347317814	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
82	GRCh38-AQP9	AQP9	4.63655857959603	6.10979327987647e-06	0.00126767133906747	0.859551145034838	0.307100099199584	3.66179525852784	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
83	GRCh38-ENSG00000290421	ENSG00000290421	4.6331467888654	6.20216320480741e-06	0.00126767133906747	0.837673736360975	0.30147694124118	3.64749474348474	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
84	GRCh38-LINC01087	LINC01087	4.63042695621672	6.27676162921403e-06	0.00126767133906747	0.702367468711933	-0.0273086416638756	3.63178673581351	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
85	GRCh38-TBR1	TBR1	4.62880909988076	6.32154475541617e-06	0.00126767133906747	0.745254210289569	0.0109156235409254	3.62605297595846	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
86	GRCh38-ENSG00000254222	ENSG00000254222	4.62662229334585	6.38256621360592e-06	0.00126767133906747	0.737416820883848	0.0437891218463452	3.61765760760548	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
87	GRCh38-SCN2B	SCN2B	4.62055711304266	6.55479537871781e-06	0.00128956340184358	0.695814472523772	0.349230306122605	3.6004951762809	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
88	GRCh38-HCG22	HCG22	4.61857916195954	6.61192376574614e-06	0.00128956340184358	0.736812625325406	-0.019533375987374	3.58494220953131	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
89	GRCh38-ENSG00000265478	ENSG00000265478	4.61311683105603	6.77219218257576e-06	0.00129795980559229	0.744960184580771	0.0795730886180242	3.5645432852545	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
90	GRCh38-BRINP1	BRINP1	4.61302616362887	6.7748837374442e-06	0.00129795980559229	0.753100472912479	0.163122835771505	3.56726893231189	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
91	GRCh38-AK5	AK5	4.608284429036	6.91709193303238e-06	0.00131030240199277	0.815351380803323	0.277994477612248	3.54816634052158	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
92	GRCh38-TOMM20L	TOMM20L	4.6047077761076	7.02625603497832e-06	0.00131030240199277	0.754357749320871	-0.0215713573703228	3.53097655978741	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
93	GRCh38-ENSG00000263494	ENSG00000263494	4.60360331780463	7.06029949278004e-06	0.00131030240199277	0.778304661535154	0.157892295132644	3.52758889202952	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
94	GRCh38-ENSG00000271893	ENSG00000271893	4.60152176648624	7.12489282844121e-06	0.00131030240199277	0.85175545778396	0.120540872373505	3.51949926203517	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
95	GRCh38-ENSG00000289546	ENSG00000289546	4.60097570374754	7.14193188762286e-06	0.00131030240199277	0.710372322026582	0.037995792835272	3.51586075497245	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
96	GRCh38-SCP2D1-AS1	SCP2D1-AS1	4.59664588133209	7.27843348802602e-06	0.00132412442506113	0.715566263676024	-0.132528075054838	3.49728797636236	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
97	GRCh38-CD7	CD7	4.58340079628704	7.71177092119963e-06	0.00137754014124827	0.714773997367219	-0.129701259227544	3.44539718542113	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
98	GRCh38-GRIK5	GRIK5	4.58130814919364	7.78246881218676e-06	0.00137754014124827	0.847212309142452	0.708545403654386	3.44363366381391	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
99	GRCh38-LIF-AS2	LIF-AS2	4.57938478920997	7.84799744806955e-06	0.00137754014124827	0.722998341145428	-0.0105669588163542	3.43084373780724	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
100	GRCh38-ENSG00000251414	ENSG00000251414	4.5767890739227	7.93727571592925e-06	0.00137754014124827	0.72976125267291	0.00556485664154438	3.42036444796335	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
101	GRCh38-ENSG00000251294	ENSG00000251294	4.57051033902717	8.15729017347205e-06	0.0013923062845738	0.804614930907344	0.060366735384951	3.39589812694982	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
102	GRCh38-LINC02988	LINC02988	4.56703912720316	8.28143310685903e-06	0.0013923062845738	0.763131936585121	0.137035379820989	3.38259547578512	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
103	GRCh38-EXD1	EXD1	4.56642910192009	8.30343681220546e-06	0.0013923062845738	0.682013722362085	-0.030857414315833	3.37918621719038	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
104	GRCh38-ENSG00000230303	ENSG00000230303	4.56462678141735	8.36877597016003e-06	0.0013923062845738	0.750365159785603	-0.0821909370772327	3.37194389890053	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
105	GRCh38-ENSG00000267627	ENSG00000267627	4.55958782893426	8.55408821380111e-06	0.0013923062845738	0.721025638030125	-0.0759274380330223	3.35201679870393	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
106	GRCh38-ENSG00000285545	ENSG00000285545	4.55914579951997	8.57053133882633e-06	0.0013923062845738	0.711275738184595	-0.0192707562936865	3.35127755171749	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
107	GRCh38-ENSG00000235575	ENSG00000235575	4.55388118017082	8.76872407984114e-06	0.0013923062845738	0.718093634965022	-0.0452984960867181	3.32925574297629	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
108	GRCh38-ENSG00000270087	ENSG00000270087	4.55132474259967	8.86654764126766e-06	0.0013923062845738	0.795976189942109	0.271979304304429	3.32180971056171	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
109	GRCh38-MUC3A	MUC3A	4.55102362697715	8.87813889056672e-06	0.0013923062845738	0.746721302035705	-0.0238159137294387	3.31905510804149	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
110	GRCh38-ENSG00000286043	ENSG00000286043	4.54804070979232	8.99375470584735e-06	0.0013923062845738	0.733972413794715	-0.00654801613125964	3.30685781327274	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
111	GRCh38-ENSG00000265073	ENSG00000265073	4.5466679975272	9.04744548961294e-06	0.0013923062845738	0.744125237428949	0.199541435288918	3.30441390343104	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
112	GRCh38-ENSG00000264456	ENSG00000264456	4.54596349158964	9.07512038092328e-06	0.0013923062845738	0.705065540985407	-0.00832240245723828	3.29886826323129	primary_adjacent_state	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4	1	TRUE
