collection_id	collection_label	pathway_id	pathway_label	ranking_id	pval	padj	log2err	ES	NES	size	direction	nPermSimple	retry_round	leading_edge_genes	model_id
H	Hallmark	HALLMARK_MYC_TARGETS_V1	Myc Targets V1	primary_adjacent_state	1.42532219704996e-74	7.12661098524982e-73	2.25702354429445	-0.756694828283392	-4.52133266126602	200	negative	10000	0	MCM5;PCNA;MCM6;KPNB1;TFDP1;DUT;SNRPG;TYMS;LSM7;SRM;MCM7;MCM2;NDUFAB1;PPM1G;SRSF2;MCM4;USP1;RANBP1;PSMA4;TXNL4A;NOP56;NME1;SNRPD1;H2AZ1;PSMA7;HSPE1;PHB2;RFC4;SET;PRDX4;SNRPD3;GLO1;EIF1AX;NHP2;CDC45;ABCE1;SSBP1;NAP1L1;RAN;PA2G4;PSMB2;MRPL9;SRSF7;PHB1;ERH;XRCC6;CTPS1;C1QBP;PSMA1;HPRT1;PSMA2;HSP90AB1;SERBP1;UBE2L3;PTGES3;VDAC3;COX5A;SNRPD2;CCT2;CDK4;SNRPA;SLC25A3;PRDX3;LSM2;FBL;EIF4A1;NPM1;EIF2S2;SRSF3;DEK;EIF4E;POLE3;CCT7;TUFM;VDAC1;CCT3;NOLC1;HNRNPR;PSMD8;PSMB3;TRIM28;EEF1B2;HNRNPD;SRPK1;GNL3;PCBP1;PSMD1;PSMD3;SSB;HDAC2;AIMP2;TOMM70;CYC1;RRP9;RPS10;HSPD1;XPO1;EIF2S1;SRSF1;PPIA;APEX1;SNRPA1;EPRS1;RNPS1;G3BP1;POLD2;RPL18;HDDC2;PSMA6;PSMC4;CCT5;PABPC4;SYNCRIP;RPS3;RPS5;RRM1;EIF3D;RSL1D1;CCT4;PSMD7;ACP1;SF3B3;NOP16;EIF3J;CDK2;DDX18;SNRPB2;RPL22;DDX21;RPL6;PRPS2;PWP1;CLNS1A;CBX3;PSMC6;COPS5;U2AF1;CUL1;RPS6;CAD;AP3S1;RACK1;EXOSC7;GSPT1	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4
H	Hallmark	HALLMARK_OXIDATIVE_PHOSPHORYLATION	Oxidative Phosphorylation	primary_adjacent_state	3.87611589666822e-59	9.69028974167055e-58	2.00948996431344	-0.700131863124684	-4.18336288503499	200	negative	10000	0	UQCR10;BAX;NDUFAB1;MRPL11;UQCRFS1;MRPS15;MPC1;ATP5F1D;MRPL34;CYCS;TIMM8B;ATP5MC1;NDUFA6;MRPL15;ATP5MC3;LDHB;NDUFS8;SLC25A11;PHB2;TIMM9;ATP5PF;FXN;NDUFB2;POLR2F;TOMM22;MRPS12;COX7B;HSD17B10;NDUFC2;ATP5ME;NDUFA4;TIMM13;NDUFS6;VDAC3;COX5A;ATP5MF;SLC25A3;COX15;PRDX3;SUCLG1;ATP5MG;UQCRH;ISCU;UQCRB;ATP5F1B;NDUFA1;MRPL35;VDAC1;NDUFS3;IMMT;SLC25A5;TIMM10;SDHA;ATP5F1C;ATP5F1A;COX5B;NDUFS7;NDUFA8;TIMM50;ATP6V0B;ATP5PO;NDUFB8;ATP5F1E;TOMM70;CYC1;FDX1;VDAC2;SDHD;ECI1;COX11;PDHA1;NDUFB7;CPT1A;ATP5PB;NDUFA9;GRPEL1;HCCS;CYB5R3;UQCR11;AFG3L2;COX4I1;ATP6V1F;ECHS1;FH;NDUFV2;NDUFB1;NDUFB3;SDHB;OXA1L;NDUFC1;SLC25A6;DLAT;ATP6AP1;HSPA9;UQCRC2;ACAT1;PDHB;CS;NDUFB4;IDH1;COX10;ALAS1;ETFB;NDUFA5;MRPS30;ACAA1;COX7C;MRPS11;IDH3G;UQCRQ;NDUFA7;MDH2;ETFA;CYB5A;NDUFA2;DLD;ATP6V0E1;PMPCA;ATP1B1;COX7A2;GPX4;MTX2;NDUFV1;COX6C;NDUFB6;COX8A;TIMM17A;OGDH;TCIRG1;COX6B1;ATP6V1E1;SLC25A12;ACAA2;COX17;COX7A2L;GOT2;UQCRC1;ATP6V0C;SURF1;RETSAT;MDH1	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4
H	Hallmark	HALLMARK_E2F_TARGETS	E2f Targets	primary_adjacent_state	2.04105451275765e-51	3.40175752126275e-50	1.87073334848117	-0.667521250162435	-3.98851097911592	200	negative	10000	0	POLD3;MCM5;PCNA;MCM6;LIG1;MCM3;UNG;DUT;POLE;MCM7;GINS3;MCM2;POLA2;SLBP;SRSF2;DONSON;TCF19;CDC25A;CNOT9;MMS22L;MCM4;RAD51C;USP1;RANBP1;TIPIN;UBE2T;NOP56;NME1;RAD51AP1;GINS1;HELLS;RFC2;ATAD2;H2AZ1;PRDX4;MSH2;SNRPB;NAP1L1;CSE1L;RAN;SMC6;PA2G4;DSCC1;SMC3;BRCA1;NASP;CCNE1;RFC3;H2AX;DNMT1;XRCC6;CTPS1;PRKDC;CDK4;BARD1;LYAR;RPA1;RRM2;SSRP1;DCTPP1;DCK;DEK;POP7;E2F8;HMGA1;BRCA2;RPA2;SMC1A;NOLC1;TMPO;HNRNPD;ORC6;CHEK2;CENPM;DCLRE1B;DDX39A;MELK;TUBB;RAD1;POLD1;IPO7;PAICS;EED;PSIP1;PSMC3IP;POLE4;XPO1;EIF2S1;SRSF1;ASF1B;POLD2;RPA3;CCP110;LUC7L3;SYNCRIP;MYBL2;TBRG4;PHF5A;NUP107;PNN;ZW10;MLH1;CDC25B;EZH2;PDS5B;TUBG1;CHEK1;PRIM2;TIMELESS;RBBP7;AK2;SUV39H1;RFC1;NAA38;LMNB1;RAD50;CTCF;PLK4;CBX5;NBN;HUS1;PPM1D;UBR7;GSPT1;SHMT1;PRPS1	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4
H	Hallmark	HALLMARK_MTORC1_SIGNALING	Mtorc1 Signaling	primary_adjacent_state	6.86432341186919e-26	8.58040426483649e-25	1.31888879607587	-0.506565345543972	-3.02204164732413	197	negative	10000	0	UNG;MCM2;CDC25A;MCM4;PSMA4;ATP5MC1;TOMM40;SQLE;PNP;PRDX1;SLC1A5;GSR;HSPE1;ELOVL6;PSME3;PSAT1;GMPS;SLC37A4;TMEM97;HPRT1;HMBS;PSMB5;EBP;CCT6A;CACYBP;DHFR;RPA1;RRM2;EIF2S2;QDPR;DHCR24;SDF2L1;HMGCR;UCHL5;IMMT;POLR3G;EEF1E1;PSMA3;DDX39A;PITPNB;ACLY;PPA1;RRP9;HSPD1;PPIA;CYP51A1;PDAP1;PSMG1;EPRS1;PSMD12;TXNRD1;ARPC5L;NMT1;ACTR3;PSMC4;SCD;NFYC;LDLR;RPN1;SEC11A;STIP1;RDH11;SSR1;SKAP2;TUBG1;IFI30;HSPA9;DHCR7;TRIB3;IDH1;FADS1;G6PD;PSMC6;COPS5;ME1;NUFIP1;FADS2;PSMD13;ACACA;SRD5A1;WARS1;HSPA4;HMGCS1;CYB5B;SORD;NUP205;INSIG1	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4
H	Hallmark	HALLMARK_G2M_CHECKPOINT	G2m Checkpoint	primary_adjacent_state	3.80991890076683e-25	3.80991890076683e-24	1.30309315086572	-0.499716139957692	-2.97905199109911	198	negative	10000	0	MCM5;MCM6;KPNB1;MCM3;CHAF1A;GINS2;TFDP1;RBL1;POLE;CCND1;E2F1;MCM2;POLA2;SRSF2;CDC25A;NSD2;SQLE;SNRPD1;H2AZ1;CDC6;EXO1;CDC45;NASP;H2AX;CDK4;BARD1;DKC1;FANCC;TNPO2;SRSF10;HMGA1;POLQ;BRCA2;RPA2;CDC7;SMC1A;NOLC1;TMPO;CASP8AP2;HNRNPD;STIL;ORC6;ORC5;DDX39A;RAD54L;E2F2;FBXO5;E2F3;DTYMK;XPO1;SRSF1;LIG3;AMD1;G3BP1;CUL5;SYNCRIP;MYBL2;CDC25B;EZH2;PDS5B;CHEK1;PRIM2;NCL;HSPA8;ATF5;MAPK14;UCK2;SUV39H1;MEIS2;PAFAH1B1;LMNB1;E2F4;CTCF;CUL1;PLK4;HUS1;UPF1;MTF2	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4
H	Hallmark	HALLMARK_DNA_REPAIR	Dna Repair	primary_adjacent_state	5.39684037787218e-25	4.49736698156015e-24	1.29512308741004	-0.569607949606194	-3.3192834903725	148	negative	10000	0	POLD3;PCNA;FEN1;LIG1;DUT;SAC3D1;TYMS;POLA2;CDA;RAD51;NME1;ADRM1;PNP;RFC2;PRIM1;RFC4;POLR1H;POLR2F;ITPA;RFC3;POLR2I;HPRT1;DGCR8;GTF2H5;RFC5;POLR2J;CSTF3;NUDT9;SSRP1;CCNO;RPA2;POLA1;NFX1;UMPS;ALYREF;ZWINT;NT5C3A;EDF1;GTF3C5;NME4;AK3;POLD1;APRT;POLE4;GUK1;DDB2;RPA3;SUPT4H1;DAD1;SNAPC5;POLR2E;NELFCD;POLR2K;NELFE;SF3A3;TARBP2;CANT1;NME3;SMAD5;TAF9;RBX1;POLR2G;POLR2H;MRPL40;DGUOK;POLH;NT5C;GPX4;TP53;BCAP31;ERCC4;POLR2D;COX17;RAE1;IMPDH2;TAF6;DCTN4;NCBP2;CLP1;SURF1;ERCC2	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4
H	Hallmark	HALLMARK_MYC_TARGETS_V2	Myc Targets V2	primary_adjacent_state	4.78087634746031e-20	3.41491167675737e-19	1.16017957183021	-0.742669885662821	-3.67501625880681	58	negative	10000	0	MCM5;UNG;SRM;MRTO4;MCM4;NOP56;HSPE1;SLC19A1;PA2G4;PHB1;TMEM97;RABEPK;IMP4;CDK4;EXOSC5;NPM1;DCTPP1;NOLC1;UTP20;NDUFAF4;GNL3;LAS1L;AIMP2;FARSA;RRP9;HSPD1;TCOF1;TBRG4;NIP7;NOC4L;PPAN;PUS1;WDR43;NOP16;DDX18;BYSL;CBX3;GRWD1;IPO4;PLK4	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4
H	Hallmark	HALLMARK_ADIPOGENESIS	Adipogenesis	primary_adjacent_state	1.50213451338019e-15	9.38834070862618e-15	1.01754479730988	-0.408624167478792	-2.44884435314103	191	negative	10000	0	UQCR10;NDUFAB1;SAMM50;SLC1A5;MRPL15;SLC19A1;ELOVL6;CHCHD10;COX7B;REEP5;SOD1;PRDX3;RAB34;SUCLG1;TALDO1;JAGN1;QDPR;PREB;RTN3;NDUFS3;IMMT;COQ9;SLC25A10;ACLY;SLC5A6;ATP5PO;DNAJC15;CYC1;GHITM;NDUFB7;MYLK;GRPEL1;SLC25A1;MTCH2;PEMT;NMT1;UQCR11;GPHN;ECHS1;SDHB;GPAT4;ESRRA;TKT;DLAT;CMBL;DHRS7B;DHCR7;ATP1B3;CS;AK2;IDH1;RMDN3;ETFB;NDUFA5;PEX14;ATL2;IDH3G;UQCRQ;ME1;MDH2;DLD;NKIRAS1;ITSN1;ELMOD3;DRAM2;SLC66A3;GPX4;DHRS7;COQ3;COX8A;RNF11;SCARB1;DDT;STAT5A;CMPK1;CHUK;PTCD3;ACAA2;ACADS;PPARG;CD151;UQCRC1	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4
H	Hallmark	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	Unfolded Protein Response	primary_adjacent_state	1.44960455886393e-13	8.05335866035516e-13	0.943632225232838	-0.489170868832838	-2.7287098457331	110	negative	10000	0	EIF4EBP1;NOP56;BANF1;NHP2;EXOSC4;PSAT1;EXOSC9;H2AX;DKC1;EXOSC5;EIF4A1;NPM1;EIF4E;PREB;LSM4;NOLC1;SPCS1;EXOC2;CEBPG;EIF4G1;EEF2;RRP9;EIF2S1;GOSR2;YIF1A;SEC11A;KHSRP;POP4;SSR1;SDAD1;DDX10;SRPRB;HSPA9;TARS1;EIF4A3;EXOSC1;GEMIN4;NFYA;EXOSC2;LSM1;SPCS3;EDC4;PDIA5;EXOSC10;WFS1;ATP6V0D1;SRPRA;CXXC1;RPS14	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4
H	Hallmark	HALLMARK_FATTY_ACID_METABOLISM	Fatty Acid Metabolism	primary_adjacent_state	2.71163966436401e-13	1.355819832182e-12	0.932595211336209	-0.442278913445174	-2.57271644188341	138	negative	10000	0	ACAT2;H2AZ1;ADSL;HSD17B10;CBR1;NSDHL;SUCLG1;RAP1GDS1;DHCR24;GRHPR;SDHA;MIX23;HSDL2;PCBD1;ACOT8;PRDX6;YWHAH;NTHL1;SDHD;ECI1;PDHA1;UROD;APEX1;CPT1A;SMS;HCCS;CBR3;S100A10;ECHS1;FH;RDH11;HSP90AA1;UROS;ERP29;PDHB;NCAPH2;ECI2;IDH1;ACAA1;IDH3G;ME1;MDH2;DLD;NBN;HMGCS1;METAP1;BCKDHB;CRYZ;IDI1;ACOT2;PTPRG;ACAA2;FASN;ACADS;SUCLG2;ALDH9A1;RETSAT;MDH1;CA2;ALAD;PSME1;PTS;AADAT	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4
H	Hallmark	HALLMARK_UV_RESPONSE_UP	Uv Response Up	primary_adjacent_state	7.85187340406811e-10	3.56903336548551e-09	0.801215574617779	-0.373596255716356	-2.17713269606709	147	negative	10000	0	FEN1;EIF2S3;SELENOW;CHRNA5;RFC4;CCNE1;H2AX;BTG3;PRKACA;PSMC3;AP2S1;BID;MSX1;NKX2-5;POLE3;SIGMAR1;HYAL2;CDC34;CEBPG;FKBP4;PARP2;UROD;PPIF;PDAP1;GRPEL1;AMD1;FURIN;ATP6V1F;RPN1;RAB27A;STK25;STIP1;CDC5L;ARRB2;CDK2;TARS1;CLCN2;PPT1;DDX21;ALAS1;PPAT;CCND3;ACAA1;SPR;PRKCD;POLR2H;CLTB;GCH1;GGH;PRPF3;CYB5B;MARK2;DNAJA1;BSG;HMOX1;TGFBRAP1;SHOX2;WIZ;CA2;STARD3;CASP3	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4
H	Hallmark	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	Reactive Oxygen Species Pathway	primary_adjacent_state	1.47771392687266e-08	6.15714136196943e-08	0.747739663149885	-0.561737535335345	-2.6359776055402	47	negative	10000	0	TXN;NDUFA6;PRDX1;GSR;PRDX4;SRXN1;SOD1;MGST1;ATOX1;LAMTOR5;PRDX6;HMOX2;TXNRD1;GLRX2;STK25;NDUFB4;G6PD;GCLM;TXNRD2;GPX4;EGLN2;NQO1;MSRA;ERCC2	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4
H	Hallmark	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Cholesterol Homeostasis	primary_adjacent_state	6.43778493582293e-06	2.47607112916267e-05	0.610526878385931	-0.410184908294012	-2.10598798215235	71	negative	10000	0	ACAT2;FDFT1;SQLE;SREBF2;TMEM97;EBP;PLAUR;NSDHL;ETHE1;HMGCR;FDPS;MVD;CYP51A1;MVK;TNFRSF12A;FABP5;SCD;LDLR;DHCR7;ATF5;TRIB3;FADS2;HMGCS1;PCYT2;PLSCR1;IDI1;FASN;CD9;PPARG	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4
H	Hallmark	HALLMARK_PI3K_AKT_MTOR_SIGNALING	Pi3k Akt Mtor Signaling	primary_adjacent_state	1.92537910805757e-05	6.87635395734848e-05	0.575610261071129	-0.338171434078871	-1.85526934733567	98	negative	10000	0	E2F1;YWHAB;ARHGDIA;CDK4;PIN1;UBE2N;EIF4E;PPP1CA;PRKAR2A;CFL1;SFN;ACTR3;PFN1;CDK2;GRK2;HRAS;TIAM1;TRIB3;TRAF2;PLA2G12A;AP2M1;MAPK9;CSNK2B;DUSP3;THEM4;PTPN11;ACACA;CAMK4;AKT1S1;UBE2D3;ACTR2;ARPC3;CDK1	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4
H	Hallmark	HALLMARK_INTERFERON_ALPHA_RESPONSE	Interferon Alpha Response	primary_adjacent_state	0.000128668189385237	0.000428893964617456	0.518848077743792	-0.317669550585791	-1.73866483900313	96	negative	10000	0	PROCR;SLC25A28;PSME2;PSMA3;SAMD9L;USP18;PSMB8;UBA7;HELZ2;TRIM14;CD47;IFI30;GMPR;RNF31;RIPK2;PARP12;IFI35;WARS1;PNPT1;CSF1;PLSCR1;CASP8;CASP1;PSME1;TRIM25;CCRL2;TAP1;SP110;UBE2L6;MVB12A;PSMB9;HERC6;PARP14;EIF2AK2;PARP9;CNP;NMI;OAS1;OGFR	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4
H	Hallmark	HALLMARK_P53_PATHWAY	P53 Pathway	primary_adjacent_state	0.000694808222680278	0.00217127569587586	0.477270815362862	-0.240038683886781	-1.43769431317953	194	negative	10000	0	PCNA;PROCR;BAX;RAD51C;LDHB;EI24;SPHK1;ISCU;HINT1;NOL8;TRIAP1;SP1;UPP1;DDB2;SFN;CDKN2AIP;WRAP73;CCP110;RPL18;S100A10;ZNF365;TPD52L1;RPS12;DCXR;BLCAP;VWA5A;IFI30;HRAS;STEAP3;MAPKAPK3;TRIB3;TNFSF9;TM7SF3;PMM1;CCND3;WWP1;RPL36;DNTTIP2;PPM1D;RACK1;POLH;CD81;TP53;VAMP8;HMOX1;H1-2;SLC3A2;CASP1;PIDD1;RETSAT;OSGIN1;CDK5R1;ELP1;EPHA2;H2AC25;AK1;TAP1;FDXR;COQ8A;CGRRF1;TPRKB;SEC61A1;KIF13B;BMP2;RHBDF2;RAD9A;TAX1BP3;ABHD4;TGFB1;IER5;PITPNC1;STOM;H2AJ;SERPINB5;FGF13;DEF6;IRAK1	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4
H	Hallmark	HALLMARK_MITOTIC_SPINDLE	Mitotic Spindle	primary_adjacent_state	0.000823154181000263	0.0024210417088243	0.477270815362862	-0.235838536945882	-1.4059487114545	198	negative	10000	0	SAC3D1;TUBGCP3;ARHGDIA;SSH2;SMC3;BRCA2;SMC1A;TLK1;BCR;EZR;OPHN1;FBXO5;CLIP1;NIN;ARAP3;ABR;TUBD1;CDC42EP1;MAP3K11;SHROOM1;CEP72;ARHGAP29;PREX1;PCGF5;DOCK4;ROCK1;TIAM1;ARHGEF2;UXT;CDC42EP2;RFC1;TUBGCP5;PAFAH1B1;CD2AP;LMNB1;ITSN1;GEMIN4;PKD2;PCNT;CTTN;MAP1S;TBCD;MYO9B;ALMS1;CDC42;NOTCH2;KPTN;CEP192;CEP131;ALS2;CDK1	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4
H	Hallmark	HALLMARK_ANDROGEN_RESPONSE	Androgen Response	primary_adjacent_state	0.00176079860976866	0.00489110724935739	0.45505986738723	-0.285657220499909	-1.56610166933383	97	negative	10000	0	CCND1;ADRM1;GSR;PA2G4;STK39;XRCC6;CENPN;DHCR24;HMGCR;ABCC4;XRCC5;SMS;DBI;SCD;UBE2I;FKBP5;UBE2J1;FADS1;CCND3;CDC14B;TMEM50A;CAMKK2;AKAP12;HMGCS1;SORD;INSIG1;SPCS3;IDI1;KRT8	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4
H	Hallmark	HALLMARK_GLYCOLYSIS	Glycolysis	primary_adjacent_state	0.00296251299746498	0.00779608683543417	0.431707695803346	-0.226057631033722	-1.35792220673891	185	negative	10000	0	POLR3K;TXN;PAXIP1;CLN6;RPE;NASP;SLC37A4;SOD1;NSDHL;TALDO1;GALK1;SLC25A10;ALG1;B3GALT6;FUT8;RARS1;COG2;AK3;ARPP19;FKBP4;PPIA;SLC35A3;B3GAT3;GFUS;PSMC4;GALE;CHPF2;GMPPB;B4GALT2;RBCK1;IDH1;G6PD;CASP6;ME1;MDH2;CYB5A;DLD;CD44;PRPS1;SLC25A13;PC;TPST1;BPNT1;B4GALT7;NDUFV3;VCAN;GNPDA1;GOT2;ALDH9A1;CDK1;SDC3;MDH1;GPC1;DCN;PKM;GNE;PGAM1;XYLT2;GLCE	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4
H	Hallmark	HALLMARK_PEROXISOME	Peroxisome	primary_adjacent_state	0.00598995735384242	0.0149748933846061	0.407017918923954	-0.267405457400466	-1.45868116279185	95	negative	10000	0	CLN6;PRDX1;MSH2;ITGB1BP1;CTPS1;SOD1;DHCR24;FDPS;TSPO;ACOT8;YWHAH;ISOC1;ABCD3;NUDT19;RDH11;HRAS;ECI2;IDH1;FADS1;PEX14;SLC25A19;ACAA1;PEX11B;SLC35B2;PEX13;IDI1;ALDH9A1;SLC23A2;GSTK1;RETSAT	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4
H	Hallmark	HALLMARK_KRAS_SIGNALING_DN	Kras Signaling Dn	primary_adjacent_state	0.00976826353528005	0.0232577703220954	0.148500141871431	0.365339655968056	1.44702452089049	116	positive	10000	0	CDH16;YPEL1;ITGB1BP2;EDN2;TGM1;GDNF;EPHA5;FGFR3;STAG3;UPK3B;PKP1;IL5;SLC5A5;EFHD1;DLK2;SMPX;GPRC5C;PDK2;FGF22;CACNA1F;IGFBP2;CD80;KCNN1;GAMT;TFAP2B;TFCP2L1;TG;CALCB;SLC6A3;KRT5;ARPP21;TAS2R4;TCF7L1;MACROH2A2;ABCB11;MYO15A;SIDT1;EGF;HSD11B2;CELSR2;NPHS1;RYR1;THRB;SGK1;DCC;CPA2;SLC30A3;CAMK1D;EDN1;GRID2;SLC25A23;NUDT11;FGGY;KRT15;BTG2;C5;RSAD2;P2RX6;SLC29A3;MAGIX;BMPR1B;SELENOP	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4
H	Hallmark	HALLMARK_APOPTOSIS	Apoptosis	primary_adjacent_state	0.0142675244369686	0.0324261919022015	0.380730400722792	-0.224000849800621	-1.30093417651167	149	negative	10000	0	CCND1;BAX;DAP3;GSR;BRCA1;BTG3;SOD1;BID;EBP;CAV1;TSPO;VDAC2;TNFRSF12A;PAK1;SLC20A1;CDC25B;PPP3R1;CDK2;ROCK1;PPT1;CASP6;CD44;PEA15;GCH1;GPX4;CASP4;CASP2;BCAP31;DNAJA1;BGN;KRT18;IL18;CASP8;HMOX1;GPX1;PDGFRB;DNM1L;CASP1;RETSAT;CASP3;DCN;DFFA;BCL2L1;PTK2;TAP1;FDXR;RELA;RHOT2;WEE1;GNA15;BMP2;CLU	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4
H	Hallmark	HALLMARK_PROTEIN_SECRETION	Protein Secretion	primary_adjacent_state	0.0679785330948122	0.147779419771331	0.235141995561108	-0.227270415261157	-1.24370807892692	94	negative	10000	0	NAPG;SOD1;AP2S1;COG2;RER1;TMX1;GOSR2;NAPA;ZW10;PPT1;OCRL;CLTA;AP2M1;STAM;AP3S1;KRT18;DNM1L;VPS45;TMED2;CD63;ATP1A1;CTSC;CLCN3;USO1;YIPF6;ARF1;ARFGEF2;RAB14;ERGIC3;M6PR;GLA;ATP7A	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4
H	Hallmark	HALLMARK_XENOBIOTIC_METABOLISM	Xenobiotic Metabolism	primary_adjacent_state	0.0802882122464558	0.167267108846783	0.287805130535564	-0.204093368767481	-1.20786093429288	164	negative	10000	0	CDA;SLC1A5;GSR;PGD;TMEM97;HPRT1;PTGES3;CBR1;GART;MTHFD1;ARPP19;UPP1;PTGR1;PYCR1;NFS1;PEMT;NMT1;PSMB10;DCXR;PGRMC1;ACP1;MAN1A1;AHCY;IDH1;ALAS1;PMM1;ACP2;CASP6;AP4B1;HES6;CYB5A;GSTO1;GCH1;GSS;DHRS7;PC;TPST1;SLC35B1;DDT;NQO1;MCCC2;BLVRB;SSR3;HMOX1;ALDH9A1;RETSAT;ENTPD5;CA2;ACOX2;FAH;EPHA2;PTS	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4
H	Hallmark	HALLMARK_ESTROGEN_RESPONSE_LATE	Estrogen Response Late	primary_adjacent_state	0.0953854635410183	0.190770927082037	0.287805130535564	-0.190103342747897	-1.14993948299892	181	negative	10000	0	SLC29A1;GINS2;CCND1;FDFT1;BCL2;CDC6;XRCC3;HPRT1;ITPK1;NXT1;BTG3;RABEP1;CAV1;STIL;MOCS2;CHPT1;FKBP4;PPIF;SFN;MICB;GFUS;TPD52L1;FOXC1;GALE;FABP5;DYNLT3;FKBP5;DCXR	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4
H	Hallmark	HALLMARK_UV_RESPONSE_DN	Uv Response Dn	primary_adjacent_state	0.099290780141844	0.190943807965085	0.274717458595242	-0.200602060426041	-1.16689311528242	138	negative	10000	0	SYNJ2;SFMBT1;NRP1;CAV1;PMP22;KALRN;SRI;MRPS31;MAP2K5;PTPRM;LDLR;MAP1B;NFIB;DDAH1;PRKCE;TGFBR2;MAPK14;PEX14;ID1;APBB2;SPOP;INSIG1;BCKDHB;NOTCH2;BDNF;LPAR1;PPARG;BMPR1A;PDGFRB;ARHGEF9;SLC7A1;PRDM2;MMP16;ADGRL2;MIOS;ANXA2;SCHIP1	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4
H	Hallmark	HALLMARK_IL2_STAT5_SIGNALING	Il2 Stat5 Signaling	primary_adjacent_state	0.167630057803468	0.310426032969386	0.269842314478839	-0.182162793536082	-1.09633627825946	169	negative	10000	0	BCL2;PNP;SLC1A5;CDC6;SOCS2;CCNE1;ST3GAL4;RABGAP1L;NRP1;UMPS;ITGAE;LCLAT1;PDCD2L;DCPS;FURIN;RHOH;PUS1;FLT3LG;PLAGL1;TIAM1;AHCY;UCK2;CCND3;LRRC8C;CD83;AMACR;CKAP4;GSTO1;CD44;GPX4;CD81;ETV4;SYNGR2;PTRH2;CSF1;PLSCR1;SERPINB6;WLS;CA2;FAH;GLIPR2;CASP3;PLEC;IL18R1;BCL2L1;BATF3;NT5E;TNFRSF1B;TGM2	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4
H	Hallmark	HALLMARK_INTERFERON_GAMMA_RESPONSE	Interferon Gamma Response	primary_adjacent_state	0.206349206349206	0.368480725623583	0.285313392143872	-0.182508362589	-1.096322903774	185	negative	10000	0	SLC25A28;PNP;PSMB2;PSMA2;PSME2;PSMA3;SAMD9L;OAS3;UPP1;IL15RA;USP18;SRI;ISOC1;PSMB8;NUP93;PTPN1;HELZ2;TRIM14;PSMB10;RBCK1;IFI30;SPPL2A;APOL6;TAPBP;SAMHD1;RNF31;RIPK2;PARP12;GCH1;IFI35;CASP4;WARS1;PNPT1;PLSCR1;SECTM1;VAMP8;CASP8;LYSMD2;RNF213;CASP1;IFNAR2;CASP3;PSME1;TRIM25;NLRC5;MVP;CD40;TAP1;SP110;UBE2L6;NOD1;PTPN2;PSMB9;BPGM;HERC6;PARP14;EIF2AK2;JAK2	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4
H	Hallmark	HALLMARK_HEDGEHOG_SIGNALING	Hedgehog Signaling	primary_adjacent_state	0.327019899304723	0.545033165507872	0.0235579823866944	0.341084940602683	1.11461677675377	31	positive	10000	0	ACHE;L1CAM;AMOT;VEGFA;SLIT1;NKX6-1;CRMP1;VLDLR	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4
H	Hallmark	HALLMARK_NOTCH_SIGNALING	Notch Signaling	primary_adjacent_state	0.325753268902786	0.545033165507872	0.0585444411550858	-0.258534429014106	-1.07522486194209	29	negative	10000	0	CCND1;KAT2A;RBX1;CUL1;NOTCH2;PSENEN;APH1A;FZD1;WNT5A;SAP30;PSEN2;FZD5;PRKCA;SKP1;FBXW11;DTX2;TCF7L2;LFNG;JAG1;PPARD;FZD7;NOTCH3;ST3GAL6;ARRB1;DTX4;MAML2;DLL1;HES1	initial_ploidy_adjusted_grch_human_only_pointwise_interval_v4
