figure	panel	asset_path	source_file	source_kind	generated_by	command	input_data	result_run_dir	run_id	caption_role	asset_status	not_regenerated_reason	local_provenance_path	citation_or_uri	notes
Figure6	6A	figures/Figure6/panel_6A_metabolomics_pca_unlabeled.png	Results/in-vitro/metabolomics/runs/20260629T143000_standard_metabolomics/figures/01_PCA_unlabeled.png	generated_panel	Manager.sh	materialize_figure_assets.py	Results/in-vitro/metabolomics/runs/20260629T143000_standard_metabolomics/figures/01_PCA_unlabeled.png	Results/in-vitro/metabolomics/runs/20260629T143000_standard_metabolomics	20260629T143000_standard	Metabolomics PCA source plot	generated				
Figure6	6C	figures/Figure6/panel_6C_corrected_curated_pathway_enrichment_heatmap_2fold.png	Results/in-vitro/metabolomics/runs/20260629T143000_standard_metabolomics_pathway/figures/corrected_curated_pathway_enrichment_heatmap_2fold.png	generated_panel	Manager.sh	materialize_figure_assets.py	Results/in-vitro/metabolomics/runs/20260629T143000_standard_metabolomics_pathway/figures/corrected_curated_pathway_enrichment_heatmap_2fold.png	Results/in-vitro/metabolomics/runs/20260629T143000_standard_metabolomics_pathway	20260629T143000_standard	Curated pathway enrichment heatmap	generated				
Figure6	6D	figures/Figure6/panel_6D_ordered_response_heatmap_reproduced.png	Results/in-vitro/metabolomics/runs/20260629T143000_standard_metabolomics_zscore/figures/ordered_response_heatmap_reproduced.png	generated_panel	Manager.sh	materialize_figure_assets.py	Results/in-vitro/metabolomics/runs/20260629T143000_standard_metabolomics_zscore/figures/ordered_response_heatmap_reproduced.png	Results/in-vitro/metabolomics/runs/20260629T143000_standard_metabolomics_zscore	20260629T143000_standard	Ordered metabolite response z-score heatmap	generated				
Figure6	6E	figures/Figure6/panel_6E_volcano_black_red_unlabeled.png	Results/in-vitro/metabolomics/runs/20260629T143000_standard_metabolomics/figures/03_volcano_black_red_unlabeled.png	generated_panel	Manager.sh	materialize_figure_assets.py	Results/in-vitro/metabolomics/runs/20260629T143000_standard_metabolomics/figures/03_volcano_black_red_unlabeled.png	Results/in-vitro/metabolomics/runs/20260629T143000_standard_metabolomics	20260629T143000_standard	Metabolomics volcano source plot	generated				
