"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	19	520	241.5	342	"Alive"
"2"	20	516	240	324	"Alive"
"3"	21	511	227.5	368	"Alive"
"4"	22	516	233	387	"Alive"
"5"	23	517.5	232	434	"Alive"
"6"	24	518.5	233.5	421	"Alive"
"7"	25	519.5	237	402	"Alive"
"8"	26	521	238	442	"Alive"
"9"	27	518.5	234	421	"Alive"
"10"	28	507	249.5	443	"Alive"
"11"	29	501	244	465	"Alive"
"12"	30	497	229	470	"Alive"
"13"	31	497.5	221.5	470	"Alive"
"14"	32	505.5	222	503	"Alive"
"15"	33	507.5	216	437	"Alive"
"16"	34	518.5	215.5	433	"Alive"
