"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	2	1153	672.5	68	"Dead"
"2"	3	1161.5	657.5	117	"Alive"
"3"	4	1164	652.5	163	"Dead"
"4"	5	1165.5	645	205	"Dead"
"5"	6	1165	651	196	"Dead"
"6"	7	1164	654	177	"Dead"
"7"	8	1164.5	655.5	162	"Alive"
"8"	9	1183.5	660.5	82	"Dead"
"9"	10	1189.5	651	92	"Dead"
"10"	11	1174.5	627	298	"Transitional"
"11"	12	1175	629	276	"Alive"
"12"	13	1171.5	624	158	"Alive"
"13"	14	1161.5	631.5	381	"Alive"
"14"	15	1160	625.5	329	"Alive"
"15"	16	1158	618	86	"Alive"
