"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	2	204	20	178	"Alive"
"2"	3	220.5	22.5	154	"Alive"
"3"	4	220.5	20	107	"Alive"
"4"	5	234	23.5	92	"Alive"
"5"	6	215.5	16.5	177	"Alive"
"6"	7	228	18	187	"Alive"
"7"	8	236.5	24.5	19	"Alive"
"8"	9	225.5	20.5	184	"Alive"
"9"	10	218.5	26	132	"Alive"
"10"	11	214.5	29	303	"Alive"
"11"	12	211.5	38	337	"Alive"
"12"	13	209	58.5	340	"Alive"
"13"	14	205.5	66.5	362	"Alive"
"14"	15	204.5	66	374	"Alive"
"15"	16	200.5	65	377	"Alive"
"16"	17	199	58	373	"Alive"
"17"	18	182.5	59.5	353	"Alive"
"18"	19	183	58	402	"Alive"
"19"	20	178.5	58	473	"Alive"
"20"	21	171.5	66	504	"Alive"
"21"	22	163	81.5	523	"Alive"
"22"	23	164	76	573	"Alive"
"23"	24	164.5	73	603	"Alive"
"24"	25	151.5	64.5	551	"Alive"
"25"	26	146	51.5	536	"Alive"
"26"	27	148	40.5	679	"Alive"
"27"	28	147	30	616	"Alive"
"28"	29	142	18.5	485	"Alive"
"29"	30	139	9.5	355	"Alive"
