"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	8	256	96	241	"Alive"
"2"	9	250.5	88	235	"Alive"
"3"	10	238.5	92	269	"Alive"
"4"	11	233	90	244	"Alive"
"5"	12	243.5	88.5	283	"Alive"
"6"	13	253.5	81.5	260	"Alive"
"7"	14	266	74	221	"Alive"
"8"	15	269	72	258	"Alive"
"9"	16	267	78.5	289	"Alive"
"10"	17	264.5	85	291	"Alive"
"11"	18	273.5	91	309	"Alive"
"12"	19	266.5	93.5	313	"Alive"
"13"	20	262	102.5	329	"Alive"
"14"	21	265.5	93	390	"Alive"
"15"	22	257.5	96	359	"Alive"
"16"	23	246.5	95.5	381	"Alive"
"17"	24	247	94	419	"Alive"
"18"	25	251	96	371	"Alive"
"19"	26	254.5	99	411	"Alive"
"20"	27	257.5	101.5	377	"Alive"
"21"	28	259.5	102.5	430	"Alive"
"22"	29	259	107.5	491	"Alive"
"23"	30	257	119	432	"Alive"
"24"	31	253.5	127.5	427	"Alive"
"25"	32	248.5	139.5	439	"Alive"
"26"	33	250.5	142	405	"Alive"
"27"	34	247.5	145	404	"Alive"
"28"	35	249.5	150	386	"Alive"
"29"	36	252.5	150	393	"Alive"
"30"	37	255	150.5	398	"Alive"
"31"	38	259	153.5	408	"Alive"
"32"	39	261.5	149	375	"Dead"
