"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	10	310.5	545.5	124	"Alive"
"2"	11	295	560.5	141	"Alive"
"3"	12	282	573	386	"Alive"
"4"	13	284.5	578.5	295	"Alive"
"5"	14	287	577.5	121	"Alive"
"6"	15	291	579	148	"Alive"
"7"	16	293	577.5	143	"Alive"
"8"	17	300.5	583.5	151	"Alive"
"9"	18	301.5	575	149	"Alive"
"10"	19	304.5	568.5	170	"Alive"
"11"	20	305	560.5	195	"Alive"
"12"	21	303.5	552	183	"Alive"
"13"	22	292	549	413	"Alive"
"14"	23	293	550	515	"Alive"
"15"	24	282.5	555	336	"Alive"
