"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	17	1286	903	85	"Alive"
"2"	18	1280.5	903.5	106	"Alive"
"3"	19	1283	901.5	113	"Alive"
"4"	20	1313	895.5	158	"Dead"
"5"	21	1323.5	902.5	149	"Dead"
"6"	22	1312	909	168	"Dead"
"7"	23	1320	916.5	79	"Dead"
"8"	24	1317	912	114	"Dead"
"9"	25	1338.5	905.5	317	"Alive"
"10"	26	1341.5	904	194	"Dead"
"11"	27	1344.5	895.5	141	"Dead"
"12"	28	1339.5	901.5	259	"Dead"
"13"	29	1346	908.5	249	"Dead"
"14"	30	1337	894	255	"Alive"
"15"	31	1328.5	901.5	255	"Alive"
"16"	32	1308	909.5	182	"Alive"
"17"	33	1308	899	172	"Alive"
"18"	34	1313.5	907	162	"Alive"
"19"	35	1317.5	884.5	183	"Alive"
"20"	36	1304	890	235	"Alive"
"21"	37	1286	894.5	239	"Alive"
"22"	38	1289	907.5	246	"Alive"
"23"	39	1303	889.5	186	"Alive"
