"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	3	980.5	259	124	"Alive"
"2"	4	987.5	287.5	137	"Alive"
"3"	5	988.5	306.5	147	"Alive"
"4"	6	990.5	318.5	130	"Alive"
"5"	7	996.5	347.5	153	"Alive"
"6"	8	974.5	349.5	205	"Alive"
"7"	9	973.5	357	142	"Alive"
"8"	10	973.5	365	225	"Alive"
"9"	11	961	385.5	243	"Transitional"
"10"	12	956	398.5	229	"Alive"
"11"	13	947.5	404.5	199	"Alive"
"12"	14	941	402	174	"Alive"
"13"	15	933	400.5	217	"Alive"
"14"	16	930	400	172	"Alive"
"15"	17	929	400.5	205	"Alive"
"16"	18	949	396.5	211	"Alive"
"17"	19	961	408	188	"Alive"
"18"	20	975.5	422.5	188	"Transitional"
"19"	21	968.5	428.5	168	"Alive"
"20"	22	964.5	432.5	198	"Alive"
"21"	23	957.5	416.5	216	"Alive"
"22"	24	965.5	409.5	222	"Alive"
"23"	25	967.5	399.5	223	"Alive"
"24"	26	967	390	217	"Alive"
"25"	27	967	393.5	239	"Alive"
