"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	8	893.5	171.5	119	"Alive"
"2"	9	893	170.5	150	"Alive"
"3"	10	886.5	171.5	121	"Alive"
"4"	11	882	148.5	209	"Alive"
"5"	12	903	142.5	267	"Alive"
"6"	13	927.5	137.5	288	"Alive"
"7"	14	919	134	322	"Alive"
"8"	15	914	136	330	"Alive"
"9"	16	907.5	133	283	"Alive"
"10"	17	904	122.5	281	"Alive"
"11"	18	895.5	102.5	309	"Alive"
"12"	19	890	95.5	371	"Alive"
"13"	20	897.5	87.5	367	"Alive"
"14"	21	902	76.5	360	"Alive"
"15"	22	916	62	391	"Alive"
"16"	23	931.5	52	526	"Transitional"
