"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	2	1214.5	613.5	149	"Dead"
"2"	3	1219.5	605	153	"Alive"
"3"	4	1213.5	598	96	"Alive"
"4"	5	1224.5	595.5	122	"Alive"
"5"	6	1230	602.5	142	"Alive"
"6"	7	1239	598.5	153	"Alive"
"7"	8	1253.5	599.5	158	"Alive"
"8"	9	1260	589	186	"Alive"
"9"	10	1263	571.5	177	"Alive"
"10"	11	1266.5	557	188	"Alive"
"11"	12	1267.5	553	218	"Alive"
"12"	13	1271	560	204	"Alive"
"13"	14	1274	552	203	"Alive"
"14"	15	1270	547.5	226	"Alive"
"15"	16	1266.5	540.5	230	"Alive"
"16"	17	1265	536.5	232	"Alive"
"17"	18	1267.5	522.5	245	"Alive"
"18"	19	1271.5	509.5	283	"Alive"
"19"	20	1263.5	491	274	"Alive"
"20"	21	1290	479	194	"Alive"
"21"	22	1292.5	494	95	"Dead"
"22"	23	1297.5	500.5	234	"Dead"
"23"	24	1302.5	514.5	208	"Dead"
"24"	25	1310.5	509	220	"Dead"
"25"	26	1287	508	242	"Transitional"
