"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	17	1324.5	941.5	254	"Alive"
"2"	18	1333	918.5	160	"Alive"
"3"	19	1337	930	175	"Alive"
"4"	20	1309.5	928	227	"Transitional"
"5"	21	1302	956	214	"Transitional"
"6"	22	1292.5	950.5	211	"Transitional"
"7"	23	1288	967.5	196	"Dead"
"8"	24	1308.5	973	114	"Dead"
"9"	25	1297	970.5	196	"Transitional"
"10"	26	1292.5	967.5	140	"Transitional"
"11"	27	1280	946.5	179	"Dead"
"12"	28	1280	939	140	"Dead"
"13"	29	1267	948.5	84	"Dead"
"14"	30	1271.5	929.5	87	"Dead"
"15"	31	1273	921	168	"Dead"
"16"	32	1260.5	938.5	118	"Dead"
"17"	33	1243.5	951	121	"Dead"
"18"	34	1257	955.5	181	"Dead"
"19"	35	1254	937	147	"Dead"
"20"	36	1255	951	113	"Alive"
"21"	37	1250	952.5	159	"Dead"
"22"	38	1245	939	120	"Dead"
"23"	39	1240	936.5	304	"Alive"
