"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	12	1433.5	878.5	88	"Alive"
"2"	13	1425.5	885	210	"Alive"
"3"	14	1419	892	247	"Alive"
"4"	15	1411.5	900.5	284	"Alive"
"5"	16	1394.5	908.5	244	"Alive"
"6"	17	1396.5	927	249	"Alive"
"7"	18	1388.5	931	284	"Alive"
"8"	19	1380.5	927.5	283	"Alive"
"9"	20	1369.5	943	259	"Alive"
"10"	21	1370.5	958.5	300	"Alive"
"11"	22	1374.5	960.5	346	"Alive"
"12"	23	1372.5	954.5	346	"Alive"
"13"	24	1377	950	313	"Alive"
"14"	25	1372.5	943	456	"Alive"
"15"	26	1368	961	407	"Alive"
"16"	27	1350.5	963	435	"Transitional"
"17"	28	1339	961.5	490	"Alive"
"18"	29	1333.5	975	386	"Alive"
"19"	30	1326.5	962	131	"Dead"
"20"	31	1337.5	977	88	"Alive"
"21"	32	1323.5	971	438	"Alive"
"22"	33	1324.5	969.5	169	"Transitional"
