"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	22	111.5	343	204	"Alive"
"2"	23	95	354.5	279	"Alive"
"3"	24	93.5	353.5	292	"Alive"
"4"	25	95	343.5	251	"Alive"
"5"	26	89.5	334.5	285	"Alive"
"6"	27	98	308	309	"Alive"
"7"	28	84	317	380	"Alive"
"8"	29	81.5	332.5	286	"Alive"
"9"	30	94	341.5	233	"Alive"
"10"	31	108	351	208	"Alive"
"11"	32	112.5	372.5	235	"Alive"
"12"	33	94.5	379.5	247	"Alive"
"13"	34	90	385	234	"Alive"
"14"	35	100.5	380	261	"Alive"
"15"	36	101	381.5	243	"Alive"
"16"	37	99.5	381	275	"Alive"
"17"	38	106.5	371.5	297	"Alive"
"18"	39	105.5	387	247	"Alive"
