"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	8	7	105.5	174	"Transitional"
"2"	9	28	104.5	188	"Alive"
"3"	10	40	95	201	"Alive"
"4"	11	39	84.5	235	"Alive"
"5"	12	44.5	82	238	"Alive"
"6"	13	56	73.5	210	"Alive"
"7"	14	73	49.5	202	"Alive"
"8"	15	94	45	262	"Alive"
"9"	16	98	27.5	267	"Alive"
"10"	17	116.5	19	303	"Alive"
"11"	18	134	12.5	199	"Alive"
"12"	19	146.5	9.5	289	"Alive"
"13"	20	159	33	372	"Alive"
"14"	21	168	26	152	"Alive"
"15"	22	150	7	221	"Alive"
"16"	23	153.5	9.5	312	"Alive"
"17"	24	139	5.5	309	"Alive"
"18"	25	122.5	18.5	201	"Alive"
"19"	26	98.5	8.5	245	"Alive"
"20"	27	111	4.5	152	"Alive"
