"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	15	293.5	201.5	217	"Alive"
"2"	16	311	195	206	"UnStained"
"3"	17	310	184.5	175	"UnStained"
"4"	18	300	202.5	148	"Transitional"
"5"	19	300.5	200.5	105	"Alive"
"6"	20	294.5	212.5	199	"Alive"
"7"	21	299.5	209	159	"Alive"
"8"	22	291	213	314	"Alive"
"9"	23	289	219	327	"Alive"
"10"	24	290	199	308	"Alive"
"11"	25	296	202.5	336	"Alive"
"12"	26	287	188.5	267	"Alive"
"13"	27	288	179	178	"Alive"
"14"	28	293.5	178.5	227	"Alive"
"15"	29	289	172	304	"Alive"
"16"	30	277	165.5	308	"Alive"
"17"	31	284	152.5	344	"Alive"
"18"	32	300	133	218	"Dead"
"19"	33	296.5	129	201	"Dead"
"20"	34	281.5	129.5	233	"Dead"
"21"	35	274.5	113	267	"Dead"
"22"	36	255.5	118.5	407	"Dead"
"23"	37	243.5	126.5	269	"Dead"
"24"	38	241	105	216	"Dead"
"25"	39	254.5	88.5	135	"Alive"
