"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	7	979.5	208	272	"Alive"
"2"	8	1004	194.5	198	"Alive"
"3"	9	1022.5	201	196	"Alive"
"4"	10	1043.5	210	200	"Alive"
"5"	11	1034	211	201	"Alive"
"6"	12	1032.5	220	201	"Alive"
"7"	13	1039.5	239	210	"Alive"
"8"	14	1037.5	252.5	269	"Alive"
"9"	15	1047	253	269	"Transitional"
"10"	16	1051.5	255	255	"Transitional"
"11"	17	1057	262.5	301	"Transitional"
"12"	18	1059.5	259.5	279	"Alive"
"13"	19	1068	264.5	295	"Alive"
"14"	20	1060.5	261	269	"Transitional"
"15"	21	1066	277	220	"Transitional"
