"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	5	515.5	965.5	286	"Alive"
"2"	6	537	960.5	268	"Alive"
"3"	7	554.5	958.5	251	"Alive"
"4"	8	555.5	972	241	"Alive"
"5"	9	558.5	974.5	247	"Alive"
"6"	10	561	978	319	"Alive"
"7"	11	576.5	983.5	328	"Alive"
"8"	12	591	979	336	"Alive"
"9"	13	611.5	992	355	"Alive"
"10"	14	606.5	1006	360	"Alive"
"11"	15	620.5	1012.5	347	"Alive"
"12"	16	625.5	1004	365	"Alive"
"13"	17	626.5	992	381	"Alive"
"14"	18	628	1002	358	"Alive"
"15"	19	642.5	998.5	327	"Transitional"
"16"	20	632	996.5	425	"Transitional"
"17"	21	618.5	998.5	231	"Transitional"
"18"	22	606.5	1000	475	"Transitional"
"19"	23	611.5	998	332	"Alive"
"20"	24	638.5	990	82	"Alive"
"21"	25	631.5	993	152	"Transitional"
"22"	26	628.5	988	322	"Dead"
"23"	27	623.5	989	103	"Dead"
