"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	24	373.5	28.5	111	"Dead"
"2"	25	393	16.5	258	"Transitional"
"3"	26	397.5	10	110	"Dead"
"4"	27	400.5	14	187	"Transitional"
"5"	28	382.5	26	188	"Dead"
"6"	29	387.5	14.5	121	"Dead"
"7"	30	377.5	12.5	170	"Transitional"
"8"	31	393.5	29.5	178	"Dead"
"9"	32	386	35	244	"Dead"
"10"	33	384	19	243	"Dead"
"11"	34	379	18.5	214	"Dead"
"12"	35	354	36.5	46	"Dead"
"13"	36	341.5	33	291	"Alive"
"14"	37	351.5	40.5	415	"Dead"
"15"	38	354	47	424	"Dead"
"16"	39	356	40.5	277	"Dead"
