"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	20	1366.5	604.5	264	"Transitional"
"2"	21	1364	601	168	"Transitional"
"3"	22	1370.5	604.5	206	"Transitional"
"4"	23	1373.5	576.5	159	"Dead"
"5"	24	1364	565	171	"Dead"
"6"	25	1370.5	564	238	"Dead"
"7"	26	1376.5	582	238	"Alive"
"8"	27	1377.5	568	217	"Dead"
"9"	28	1389	569	164	"Dead"
"10"	29	1383	573.5	200	"Dead"
"11"	30	1370	600	180	"Dead"
"12"	31	1368	619	204	"Alive"
"13"	32	1392	633	175	"Alive"
"14"	33	1404	636	163	"Alive"
"15"	34	1397.5	624	152	"Alive"
"16"	35	1391	621.5	215	"Alive"
"17"	36	1375	631	305	"Alive"
"18"	37	1380	640.5	200	"Alive"
"19"	38	1396.5	646	191	"Alive"
"20"	39	1387	641	236	"Alive"
