"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	23	755	840	180	"Alive"
"2"	24	753	851	196	"Alive"
"3"	25	725	847	290	"Alive"
"4"	26	722.5	847.5	212	"Alive"
"5"	27	726.5	865.5	262	"Alive"
"6"	28	744	861.5	232	"Alive"
"7"	29	737	879.5	232	"Alive"
"8"	30	737.5	886	290	"Alive"
"9"	31	731	858.5	170	"Alive"
"10"	32	721	873.5	165	"Alive"
"11"	33	698.5	884	133	"Alive"
"12"	34	691.5	899.5	126	"Transitional"
"13"	35	704.5	904	190	"Transitional"
"14"	36	715	900.5	227	"Alive"
"15"	37	727	895.5	230	"Alive"
"16"	38	737	905	221	"Alive"
"17"	39	740.5	893	290	"Alive"
