"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	24	1148.5	726.5	302	"Alive"
"2"	25	1149	729.5	339	"Dead"
"3"	26	1148	730	406	"Transitional"
"4"	27	1148	737	356	"Transitional"
"5"	28	1148	755	276	"Transitional"
"6"	29	1147.5	754	347	"Alive"
"7"	30	1152	762.5	329	"Alive"
"8"	31	1160.5	765.5	292	"Alive"
"9"	32	1166	766.5	248	"Alive"
"10"	33	1158	764	134	"Dead"
"11"	34	1165.5	759.5	168	"Dead"
"12"	35	1159	761	295	"Dead"
"13"	36	1144.5	768	259	"Dead"
"14"	37	1143.5	756.5	322	"Dead"
"15"	38	1154	747	275	"Dead"
"16"	39	1163	745.5	335	"Dead"
