"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	26	215.5	628.5	406	"Alive"
"2"	27	206	603	480	"Alive"
"3"	28	202	594.5	448	"Alive"
"4"	29	210.5	581	454	"Alive"
"5"	30	226	572	240	"Alive"
"6"	31	220.5	581	181	"Alive"
"7"	32	194	601.5	188	"Alive"
"8"	33	191.5	621	229	"Transitional"
"9"	34	189.5	611.5	236	"Alive"
"10"	35	199.5	589	201	"Alive"
"11"	36	201.5	560.5	159	"Transitional"
"12"	37	196	539	170	"Alive"
"13"	38	183.5	555	194	"Transitional"
"14"	39	173.5	555	179	"Alive"
