"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	19	489.5	24	224	"Dead"
"2"	20	479	26	144	"Alive"
"3"	21	462	25	248	"Alive"
"4"	22	453	33	116	"Alive"
"5"	23	468.5	41	176	"Transitional"
"6"	24	469	70	314	"Transitional"
"7"	25	475	74.5	399	"Transitional"
"8"	26	479	82.5	255	"Transitional"
"9"	27	462	57	136	"Dead"
"10"	28	456.5	57	185	"Dead"
"11"	29	458	56	184	"Dead"
"12"	30	472.5	35	185	"Dead"
"13"	31	474	27.5	285	"Dead"
"14"	32	473	34.5	106	"Alive"
"15"	33	471	31	151	"Dead"
"16"	34	480	30	104	"Dead"
"17"	35	476.5	35	161	"Alive"
"18"	36	463.5	38.5	92	"Alive"
"19"	37	466	16.5	138	"Alive"
"20"	38	452.5	13	105	"Alive"
"21"	39	443	11.5	141	"Alive"
