"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	21	961	942.5	241	"Alive"
"2"	22	971.5	956.5	236	"Alive"
"3"	23	972	969	189	"Alive"
"4"	24	970	984.5	227	"Alive"
"5"	25	973	996	242	"Transitional"
"6"	26	971	1004.5	186	"Transitional"
"7"	27	971.5	1022	450	"Transitional"
"8"	28	964.5	1006.5	459	"Transitional"
"9"	29	961	1031.5	204	"Dead"
"10"	30	950.5	1037	85	"Alive"
"11"	31	954	1032.5	184	"Alive"
"12"	32	969	1043.5	350	"Alive"
"13"	33	980	1023	197	"Dead"
"14"	34	983.5	1040	95	"Alive"
