"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	25	664	278	192	"Alive"
"2"	26	680.5	280	203	"Alive"
"3"	27	690	268.5	228	"Alive"
"4"	28	698	258	256	"Alive"
"5"	29	710.5	257.5	263	"Alive"
"6"	30	720	259	267	"Transitional"
"7"	31	712.5	261.5	195	"Transitional"
"8"	32	719.5	264	174	"Alive"
"9"	33	730.5	248.5	137	"Alive"
"10"	34	739	239	202	"Alive"
"11"	35	740	235.5	190	"Alive"
"12"	36	750.5	232.5	190	"Alive"
"13"	37	746	223	210	"Alive"
"14"	38	764.5	231	222	"Alive"
"15"	39	761.5	220.5	320	"Dead"
