"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	25	1300	376.5	196	"Alive"
"2"	26	1306	386.5	205	"Transitional"
"3"	27	1302.5	375	439	"Alive"
"4"	28	1301.5	382.5	163	"Dead"
"5"	29	1297	377	151	"Dead"
"6"	30	1292.5	366	156	"Alive"
"7"	31	1302.5	343	222	"Transitional"
"8"	32	1308.5	340	181	"Transitional"
"9"	33	1300.5	348.5	318	"Alive"
"10"	34	1287	347.5	361	"Alive"
"11"	35	1291.5	362	170	"Alive"
"12"	36	1301	348	109	"Alive"
"13"	37	1293.5	329.5	98	"Dead"
"14"	38	1296	323.5	180	"Dead"
"15"	39	1291.5	309.5	297	"Dead"
