"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	15	298	945	119	"Alive"
"2"	16	299	950.5	163	"Alive"
"3"	17	300	932	311	"Alive"
"4"	18	291	928	270	"Transitional"
"5"	19	297	930.5	104	"Transitional"
"6"	20	304.5	932.5	343	"Transitional"
"7"	21	312	924.5	180	"Alive"
"8"	22	326.5	915.5	72	"Alive"
"9"	23	326	916	215	"Transitional"
"10"	24	334	926.5	194	"Transitional"
"11"	25	347.5	931.5	221	"Transitional"
"12"	26	342.5	914.5	203	"Transitional"
"13"	27	333	909.5	195	"Transitional"
"14"	28	329	921	199	"Transitional"
"15"	29	327	928.5	217	"Transitional"
