"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	6	948	171.5	214	"Alive"
"2"	7	959	161.5	134	"Alive"
"3"	8	938	147.5	225	"Alive"
"4"	9	937	154.5	210	"Alive"
"5"	10	950.5	161.5	275	"Alive"
"6"	11	979	155	196	"Alive"
"7"	12	1001	157	216	"Alive"
"8"	13	997	149.5	268	"Alive"
"9"	14	1004	153	299	"Alive"
"10"	15	1005	152	246	"Alive"
"11"	16	998	140.5	254	"Alive"
"12"	17	991.5	132	274	"Alive"
"13"	18	997	115.5	270	"Alive"
"14"	19	973.5	122.5	356	"Transitional"
"15"	20	986.5	101.5	365	"Dead"
"16"	21	983	104	354	"Dead"
"17"	22	975	95.5	342	"Dead"
"18"	23	990.5	110	162	"Dead"
"19"	24	1012.5	85	190	"Dead"
"20"	25	1002.5	76.5	133	"Transitional"
"21"	26	1007.5	92.5	232	"Dead"
"22"	27	987.5	77.5	292	"Alive"
"23"	28	991	74.5	176	"Alive"
"24"	29	993	88	80	"Alive"
"25"	30	996.5	86.5	123	"Dead"
"26"	31	998.5	101.5	157	"Alive"
"27"	32	1003	103.5	177	"Alive"
"28"	33	1006.5	101	194	"Alive"
"29"	34	981	99	118	"Dead"
"30"	35	987.5	94	208	"Alive"
"31"	36	996.5	107	237	"Alive"
"32"	37	1001	121	131	"Alive"
"33"	38	999.5	140	142	"Alive"
"34"	39	1009	149.5	274	"Alive"
