"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	5	261.5	552.5	195	"Alive"
"2"	6	262.5	556	206	"Alive"
"3"	7	260.5	563.5	238	"Alive"
"4"	8	263	566.5	259	"Alive"
"5"	9	263	570	287	"Alive"
"6"	10	252.5	560	341	"Alive"
"7"	11	228	568.5	374	"Alive"
"8"	12	212	580.5	387	"Alive"
"9"	13	198	584.5	386	"Alive"
"10"	14	203.5	595	334	"Alive"
"11"	15	209	595.5	354	"Alive"
"12"	16	213.5	591	229	"Alive"
"13"	17	222.5	585.5	292	"Alive"
"14"	18	220	584.5	319	"Alive"
"15"	19	215	577.5	323	"Alive"
"16"	20	214	572	343	"Alive"
"17"	21	214	573	348	"Alive"
"18"	22	209.5	581.5	368	"Alive"
"19"	23	211.5	591	365	"Alive"
"20"	24	198	600	415	"Transitional"
