"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	3	801	54.5	181	"Dead"
"2"	4	808.5	58	192	"Dead"
"3"	5	812	55.5	200	"Alive"
"4"	6	819.5	52.5	206	"Alive"
"5"	7	823.5	49.5	212	"Alive"
"6"	8	815	64	115	"Transitional"
"7"	9	821	86	203	"Alive"
"8"	10	826.5	95.5	241	"Alive"
"9"	11	820	108.5	294	"Alive"
"10"	12	834.5	123.5	303	"Alive"
"11"	13	833.5	111	320	"Alive"
"12"	14	830.5	101	290	"Alive"
"13"	15	837.5	96	334	"Alive"
"14"	16	846.5	97	371	"Alive"
"15"	17	852.5	97.5	343	"Alive"
