"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	25	368	600	157	"Alive"
"2"	26	356	591	225	"Alive"
"3"	27	358.5	594	211	"Alive"
"4"	28	362	592.5	225	"Alive"
"5"	29	368	591	234	"Alive"
"6"	30	370.5	591	241	"Alive"
"7"	31	367.5	595	243	"Alive"
"8"	32	357.5	601.5	203	"Alive"
"9"	33	345.5	594	156	"Alive"
"10"	34	340.5	587	175	"Alive"
"11"	35	330	584.5	179	"Alive"
"12"	36	314.5	581.5	214	"Alive"
"13"	37	314	576.5	232	"Alive"
"14"	38	311.5	577.5	225	"Alive"
"15"	39	323.5	576.5	152	"Alive"
