"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	23	712.5	244	235	"Alive"
"2"	24	702.5	236.5	237	"Alive"
"3"	25	696	241.5	273	"Alive"
"4"	26	702	249.5	274	"Alive"
"5"	27	692	223	151	"Transitional"
"6"	28	684	211	142	"Alive"
"7"	29	690	205	119	"Alive"
"8"	30	725	200	255	"Transitional"
"9"	31	723	175	214	"Alive"
"10"	32	726.5	178	161	"Alive"
"11"	33	735.5	177	228	"Alive"
"12"	34	749	173	189	"Alive"
"13"	35	748	169.5	184	"Alive"
"14"	36	753	175.5	212	"Alive"
"15"	37	741.5	163.5	206	"Alive"
"16"	38	723	177	149	"Alive"
"17"	39	713.5	176	322	"Alive"
