"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	3	225.5	897	197	"Transitional"
"2"	4	234	900	166	"Alive"
"3"	5	235	907.5	177	"Alive"
"4"	6	244	904.5	185	"Alive"
"5"	7	249.5	901.5	216	"Alive"
"6"	8	255.5	890.5	225	"Alive"
"7"	9	279	895.5	247	"Alive"
"8"	10	303.5	910.5	239	"Alive"
"9"	11	309.5	910.5	229	"Alive"
"10"	12	316.5	904	87	"Alive"
"11"	13	333	891	230	"Alive"
"12"	14	323.5	914.5	272	"Alive"
"13"	15	329	916	266	"Alive"
"14"	16	329.5	925.5	281	"Alive"
"15"	17	325.5	935	287	"Alive"
"16"	18	334.5	956	275	"Alive"
"17"	19	349	962	322	"Alive"
"18"	20	359	972.5	382	"Alive"
"19"	21	372	985	455	"Alive"
"20"	22	344	988.5	244	"Alive"
"21"	23	356	980.5	260	"Alive"
"22"	24	360	979	247	"Alive"
"23"	25	363	984.5	335	"Alive"
"24"	26	352.5	975.5	271	"Alive"
