"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	7	420	417.5	225	"Alive"
"2"	8	413	438.5	269	"Alive"
"3"	9	416	459.5	235	"Alive"
"4"	10	400	477.5	218	"Alive"
"5"	11	403.5	484.5	216	"Alive"
"6"	12	405	488	232	"Alive"
"7"	13	400.5	486	254	"Alive"
"8"	14	400.5	479	279	"Alive"
"9"	15	403	483.5	256	"Alive"
"10"	16	400	498	252	"Alive"
"11"	17	402	470	267	"Alive"
"12"	18	416.5	457.5	290	"Alive"
"13"	19	415.5	457	337	"Alive"
"14"	20	423	456.5	331	"Alive"
"15"	21	430.5	461	330	"Alive"
"16"	22	434	466	581	"Transitional"
"17"	23	447	465.5	575	"Alive"
