"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	8	968.5	1017	218	"Alive"
"2"	9	966	996.5	243	"Alive"
"3"	10	963	989.5	247	"Alive"
"4"	11	957.5	989.5	265	"Alive"
"5"	12	955	988	303	"Alive"
"6"	13	950.5	977	206	"Alive"
"7"	14	952	984.5	298	"Alive"
"8"	15	964	984	338	"Alive"
"9"	16	970.5	982.5	334	"Alive"
"10"	17	966	980	339	"Transitional"
"11"	18	966	984.5	361	"Alive"
"12"	19	965.5	991	368	"Alive"
"13"	20	971.5	996	324	"Alive"
"14"	21	975.5	994.5	321	"Alive"
"15"	22	973	1000.5	318	"Alive"
