"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	20	509.5	358.5	218	"Transitional"
"2"	21	515	357	148	"Alive"
"3"	22	520.5	343.5	323	"Alive"
"4"	23	502.5	326.5	343	"Transitional"
"5"	24	505.5	327.5	350	"Transitional"
"6"	25	508.5	323.5	355	"Transitional"
"7"	26	496	322.5	322	"Transitional"
"8"	27	500.5	310.5	218	"Dead"
"9"	28	523	307.5	323	"Dead"
"10"	29	504	312	283	"Dead"
"11"	30	504	319.5	353	"Dead"
"12"	31	503.5	318.5	340	"Dead"
"13"	32	498.5	332	255	"Dead"
"14"	33	483.5	339	323	"Dead"
