"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	20	1366.5	284	241	"Alive"
"2"	21	1383.5	276	348	"Alive"
"3"	22	1393.5	274.5	434	"Alive"
"4"	23	1394.5	259.5	320	"Alive"
"5"	24	1385	251	379	"Alive"
"6"	25	1376	247	406	"Alive"
"7"	26	1378.5	239	312	"Alive"
"8"	27	1384.5	247.5	253	"Alive"
"9"	28	1386.5	243	205	"Alive"
"10"	29	1388.5	253	579	"Alive"
"11"	30	1382.5	262	195	"Alive"
"12"	31	1383	270.5	238	"Alive"
"13"	32	1404	276	155	"Dead"
"14"	33	1433.5	288.5	104	"Dead"
"15"	34	1431	301	102	"Alive"
"16"	35	1429.5	292.5	109	"Transitional"
