"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	12	500.5	73.5	243	"Alive"
"2"	13	511.5	77	261	"Alive"
"3"	14	507.5	104.5	228	"Alive"
"4"	15	506.5	102.5	254	"Alive"
"5"	16	505	98	255	"Alive"
"6"	17	509	94.5	266	"Alive"
"7"	18	508	93	284	"Alive"
"8"	19	511	95.5	279	"Alive"
"9"	20	518	107	306	"Alive"
"10"	21	536	123	130	"Transitional"
"11"	22	536.5	128	190	"Transitional"
"12"	23	532	126	242	"Transitional"
"13"	24	535.5	155	171	"Dead"
"14"	25	527.5	138.5	231	"Alive"
"15"	26	545.5	148	235	"Alive"
"16"	27	557	155	271	"Alive"
"17"	28	559.5	177	232	"Alive"
"18"	29	569.5	185	257	"Alive"
"19"	30	579.5	199.5	286	"Alive"
"20"	31	568	206	327	"Alive"
"21"	32	565	213.5	334	"Alive"
"22"	33	565	215	350	"Alive"
"23"	34	566	242.5	444	"Transitional"
"24"	35	566	223	266	"Alive"
"25"	36	572.5	214.5	285	"Alive"
"26"	37	586.5	200.5	356	"Alive"
"27"	38	596	225.5	455	"Dead"
"28"	39	615	216	498	"Dead"
