"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	6	761.5	17	172	"Alive"
"2"	7	750.5	38	105	"Dead"
"3"	8	760	25	152	"Alive"
"4"	9	764	30.5	306	"Alive"
"5"	10	763.5	36.5	326	"Alive"
"6"	11	761	32	335	"Alive"
"7"	12	761.5	32.5	356	"Alive"
"8"	13	770.5	36	338	"Alive"
"9"	14	786.5	48	358	"Alive"
"10"	15	795	59.5	363	"Alive"
"11"	16	793.5	80	380	"Alive"
"12"	17	810.5	97	388	"Alive"
"13"	18	810.5	101	212	"Transitional"
"14"	19	816.5	101	243	"Transitional"
"15"	20	816	88.5	236	"Transitional"
"16"	21	812.5	75	204	"Transitional"
"17"	22	800.5	91	168	"Transitional"
"18"	23	781	100	224	"Transitional"
"19"	24	780	100	282	"Alive"
"20"	25	764	118	301	"Alive"
"21"	26	746	109.5	251	"Alive"
"22"	27	752.5	101.5	290	"Alive"
"23"	28	764	95	395	"Transitional"
