"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	26	1255.5	558	159	"Alive"
"2"	27	1261	531	279	"Alive"
"3"	28	1258.5	531	299	"Alive"
"4"	29	1237	522	261	"Transitional"
"5"	30	1235	529.5	260	"Transitional"
"6"	31	1237.5	541	221	"Transitional"
"7"	32	1236	550	194	"Transitional"
"8"	33	1241.5	548.5	541	"Transitional"
"9"	34	1257.5	550	375	"Transitional"
"10"	35	1256	538.5	123	"Transitional"
"11"	36	1235	526	236	"Dead"
"12"	37	1239	541	211	"Dead"
"13"	38	1216	547.5	172	"Dead"
"14"	39	1220.5	548.5	169	"Dead"
