"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	20	62	561.5	257	"Alive"
"2"	21	39	546.5	228	"Alive"
"3"	22	44.5	529	170	"Alive"
"4"	23	49	530	169	"UnStained"
"5"	24	70	518.5	210	"Alive"
"6"	25	66	520.5	88	"Alive"
"7"	26	87.5	501.5	111	"Dead"
"8"	27	101	500.5	154	"Dead"
"9"	28	97.5	485.5	538	"Dead"
"10"	29	84.5	491	148	"Dead"
"11"	30	97.5	469.5	184	"Dead"
"12"	31	79.5	458	347	"Dead"
"13"	32	82	432	900	"Dead"
"14"	33	92	451.5	198	"Dead"
"15"	34	90	479	249	"Dead"
"16"	35	87	481	549	"Dead"
