"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	22	878	416	420	"Alive"
"2"	23	881	420	372	"Alive"
"3"	24	858	401.5	134	"Alive"
"4"	25	865	392	457	"Alive"
"5"	26	860	394	125	"Alive"
"6"	27	853	413.5	193	"Dead"
"7"	28	837.5	426.5	156	"Dead"
"8"	29	850	401	136	"Dead"
"9"	30	866.5	387	241	"Dead"
"10"	31	877.5	367.5	166	"Dead"
"11"	32	893	360.5	253	"Alive"
"12"	33	894	360	495	"Alive"
"13"	34	893.5	357.5	507	"Alive"
"14"	35	892	386.5	417	"Alive"
"15"	36	901	390	289	"Alive"
"16"	37	929	398	108	"Dead"
"17"	38	922	401.5	332	"Alive"
"18"	39	935.5	403.5	268	"Alive"
