"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	11	1331	773.5	163	"Alive"
"2"	12	1345	780.5	119	"Dead"
"3"	13	1353.5	771.5	151	"Dead"
"4"	14	1360	759	141	"Dead"
"5"	15	1359.5	772	130	"Dead"
"6"	16	1353.5	776.5	129	"Dead"
"7"	17	1351.5	774.5	146	"Dead"
"8"	18	1353	797.5	131	"Dead"
"9"	19	1358	812	124	"Dead"
"10"	20	1358.5	801	133	"Dead"
"11"	21	1361	803	71	"Dead"
"12"	22	1375.5	782.5	175	"Dead"
"13"	23	1395.5	776.5	790	"Dead"
"14"	24	1396	784.5	260	"Alive"
"15"	25	1407	785.5	120	"Dead"
"16"	26	1382.5	790	457	"Dead"
"17"	27	1374.5	785.5	284	"Dead"
"18"	28	1393	790	414	"Dead"
"19"	29	1403	791.5	447	"Dead"
"20"	30	1416	779.5	147	"Dead"
"21"	31	1413	763.5	191	"Dead"
"22"	32	1418	754.5	523	"Alive"
"23"	33	1407.5	751	347	"Alive"
"24"	34	1428	752	239	"Transitional"
"25"	35	1428.5	764	221	"Dead"
