"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	19	591	447	152	"Transitional"
"2"	20	577	449	201	"Alive"
"3"	21	585.5	458.5	211	"Alive"
"4"	22	586.5	455.5	130	"Alive"
"5"	23	589.5	460.5	139	"Dead"
"6"	24	595	460.5	289	"Dead"
"7"	25	583	443.5	318	"Dead"
"8"	26	570	446	136	"Dead"
"9"	27	581	450.5	117	"Transitional"
"10"	28	578.5	451.5	144	"Transitional"
"11"	29	575.5	461.5	153	"Transitional"
"12"	30	581	472.5	184	"Alive"
"13"	31	580.5	447	174	"Alive"
"14"	32	571	450	165	"Transitional"
"15"	33	568	458.5	165	"Transitional"
"16"	34	570	460.5	162	"Transitional"
"17"	35	588	438.5	181	"Alive"
"18"	36	582.5	467	133	"Transitional"
"19"	37	604	484.5	68	"Dead"
"20"	38	625	463	190	"Alive"
"21"	39	606	478.5	165	"Alive"
