"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	23	743	703.5	186	"Transitional"
"2"	24	731.5	708	116	"Transitional"
"3"	25	722	721.5	136	"Transitional"
"4"	26	714	718.5	147	"Transitional"
"5"	27	699	737	241	"Dead"
"6"	28	701.5	738.5	250	"Dead"
"7"	29	682.5	733.5	108	"Dead"
"8"	30	675	723	251	"Dead"
"9"	31	671.5	721	190	"Transitional"
"10"	32	678	752.5	140	"Dead"
"11"	33	678.5	750	234	"Dead"
"12"	34	693	731.5	92	"Alive"
"13"	35	697	760.5	108	"Dead"
"14"	36	692.5	761	196	"Dead"
"15"	37	705.5	773.5	132	"Dead"
"16"	38	711	771	113	"Dead"
"17"	39	715.5	798	169	"Alive"
