"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	16	444	889.5	85	"Dead"
"2"	17	435	883	204	"Dead"
"3"	18	444	871.5	217	"Alive"
"4"	19	459	879	98	"Transitional"
"5"	20	460.5	877	96	"Alive"
"6"	21	474.5	885.5	121	"Alive"
"7"	22	491.5	901	50	"Transitional"
"8"	23	486.5	907.5	56	"Dead"
"9"	24	505.5	907	174	"Dead"
"10"	25	502	888	153	"Dead"
"11"	26	504	874.5	143	"Dead"
"12"	27	500	861	120	"Dead"
"13"	28	513	855	95	"Dead"
"14"	29	511	864	74	"Dead"
"15"	30	485	868	171	"Dead"
"16"	31	472.5	871.5	105	"Dead"
"17"	32	487	855	233	"Dead"
"18"	33	490.5	826.5	97	"Dead"
"19"	34	516	821	554	"Alive"
"20"	35	499.5	830.5	180	"Dead"
"21"	36	511.5	824	363	"Alive"
"22"	37	521.5	832	420	"Alive"
"23"	38	514	843	524	"Alive"
"24"	39	502	846.5	289	"Alive"
