"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	3	252	491	75	"Alive"
"2"	4	266	483	195	"Alive"
"3"	5	258.5	483	190	"Alive"
"4"	6	256.5	480	226	"Alive"
"5"	7	258.5	481	227	"Alive"
"6"	8	273	479.5	232	"Alive"
"7"	9	267.5	475.5	245	"Alive"
"8"	10	264	462	238	"Alive"
"9"	11	265.5	456	245	"Alive"
"10"	12	263.5	446.5	245	"Alive"
"11"	13	266	432.5	228	"Alive"
"12"	14	267.5	430.5	267	"Alive"
"13"	15	259.5	430.5	272	"Alive"
"14"	16	253	424.5	274	"Alive"
"15"	17	250.5	411.5	281	"Alive"
"16"	18	237.5	407.5	306	"Alive"
"17"	19	232	421.5	321	"Alive"
"18"	20	224	426	328	"Alive"
"19"	21	222	415	307	"Alive"
