"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	3	1371.5	580.5	93	"Alive"
"2"	4	1369.5	592.5	212	"Alive"
"3"	5	1367.5	595	257	"Alive"
"4"	6	1377.5	597.5	250	"Alive"
"5"	7	1379.5	595	255	"Alive"
"6"	8	1385	600	278	"Alive"
"7"	9	1389	594.5	272	"Alive"
"8"	10	1387.5	591.5	299	"Alive"
"9"	11	1376.5	581.5	513	"Alive"
"10"	12	1368	572.5	366	"Alive"
"11"	13	1371	550.5	366	"UnStained"
"12"	14	1362.5	546.5	22	"Transitional"
"13"	15	1380.5	540	208	"UnStained"
"14"	16	1382.5	545	273	"UnStained"
"15"	17	1395.5	539	288	"Alive"
"16"	18	1406.5	527.5	362	"UnStained"
"17"	19	1405.5	510.5	397	"UnStained"
"18"	20	1401	493.5	417	"UnStained"
"19"	21	1411	478	401	"UnStained"
