"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	25	1196.5	928.5	131	"Transitional"
"2"	26	1206	926	325	"Transitional"
"3"	27	1212.5	922.5	141	"Dead"
"4"	28	1214	915.5	132	"Dead"
"5"	29	1203.5	913	200	"Dead"
"6"	30	1212.5	886.5	168	"Alive"
"7"	31	1225.5	906.5	113	"Dead"
"8"	32	1214.5	918.5	116	"Alive"
"9"	33	1235.5	923.5	131	"Dead"
"10"	34	1251.5	928	264	"Dead"
"11"	35	1225.5	922.5	91	"Alive"
"12"	36	1235.5	935	95	"Dead"
"13"	37	1231	935	62	"Alive"
"14"	38	1219	927.5	80	"Dead"
