"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	9	922	788	230	"Alive"
"2"	10	919	775	240	"Alive"
"3"	11	924	768.5	258	"Alive"
"4"	12	920	764	297	"Alive"
"5"	13	916	754	354	"Alive"
"6"	14	912.5	752	353	"Alive"
"7"	15	916	755	328	"Alive"
"8"	16	912	760.5	355	"Alive"
"9"	17	914	759	350	"Alive"
"10"	18	916.5	768.5	381	"Alive"
"11"	19	926.5	765.5	348	"Alive"
"12"	20	931	759	325	"Alive"
"13"	21	932	769	372	"Alive"
"14"	22	936	774	373	"Alive"
"15"	23	932	779	458	"Alive"
"16"	24	942.5	784.5	782	"Alive"
