"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	17	202	460.5	177	"Dead"
"2"	18	201.5	453.5	153	"Dead"
"3"	19	197	465.5	181	"Dead"
"4"	20	189	470.5	415	"Dead"
"5"	21	189	469	462	"Dead"
"6"	22	195.5	476	361	"Dead"
"7"	23	195	485.5	169	"Dead"
"8"	24	218	471.5	97	"Dead"
"9"	25	226.5	475.5	587	"Alive"
"10"	26	234	464.5	171	"Alive"
"11"	27	225	465	91	"Alive"
"12"	28	233	477	254	"Alive"
"13"	29	230	482.5	273	"Alive"
"14"	30	213.5	492	307	"Alive"
"15"	31	202	496	316	"Alive"
"16"	32	194.5	512	311	"Alive"
"17"	33	187.5	519.5	304	"Alive"
"18"	34	192	520	226	"Alive"
"19"	35	171	524.5	304	"Alive"
"20"	36	170.5	520	354	"Alive"
"21"	37	162.5	509	348	"Alive"
"22"	38	156.5	508	323	"Alive"
"23"	39	168.5	510	314	"Alive"
