"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	14	304.5	1014	262	"Alive"
"2"	15	312	1002	312	"Alive"
"3"	16	313.5	988	299	"Alive"
"4"	17	313.5	978	310	"Transitional"
"5"	18	325	964.5	321	"Alive"
"6"	19	333.5	959	333	"Alive"
"7"	20	334	959	302	"Alive"
"8"	21	338.5	967.5	306	"Alive"
"9"	22	337	978	446	"Transitional"
"10"	23	353	984	349	"Transitional"
"11"	24	381.5	989.5	178	"Dead"
"12"	25	392	981	90	"Alive"
"13"	26	392	981	210	"Alive"
"14"	27	394.5	976	240	"Dead"
"15"	28	400.5	978.5	305	"Alive"
"16"	29	399.5	978	354	"Alive"
"17"	30	406	973.5	262	"Alive"
