"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	5	595.5	468	177	"Alive"
"2"	6	600.5	472	200	"Alive"
"3"	7	628	464	203	"Alive"
"4"	8	650.5	462.5	227	"Alive"
"5"	9	663	460.5	214	"Alive"
"6"	10	669.5	459	206	"Alive"
"7"	11	659.5	456	228	"Alive"
"8"	12	642.5	449	231	"Alive"
"9"	13	629.5	438.5	270	"Alive"
"10"	14	628	442	288	"Alive"
"11"	15	640	433.5	284	"Alive"
"12"	16	635.5	432.5	335	"Alive"
"13"	17	638	435.5	331	"Alive"
"14"	18	634.5	441.5	356	"Alive"
"15"	19	634	443.5	353	"Alive"
"16"	20	616	448	169	"Transitional"
"17"	21	615	454.5	377	"Transitional"
"18"	22	620	451.5	505	"Transitional"
"19"	23	634.5	446.5	416	"Transitional"
"20"	24	636	459.5	335	"Transitional"
"21"	25	635.5	453.5	313	"Transitional"
"22"	26	626.5	453	312	"Transitional"
"23"	27	628	451.5	344	"Dead"
"24"	28	624	447	281	"Dead"
"25"	29	614.5	457	249	"Dead"
"26"	30	620.5	459	238	"Dead"
"27"	31	633	461	293	"Dead"
"28"	32	647.5	472	197	"Dead"
"29"	33	646.5	468	217	"Dead"
"30"	34	656.5	488	108	"Transitional"
"31"	35	672.5	504.5	87	"Transitional"
"32"	36	671.5	506	507	"Alive"
"33"	37	661	510	613	"Alive"
