"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	15	547.5	68	195	"Alive"
"2"	16	541	63	557	"Alive"
"3"	17	558.5	52.5	173	"Alive"
"4"	18	563.5	53	118	"Dead"
"5"	19	540.5	34.5	367	"Dead"
"6"	20	539.5	42	433	"Dead"
"7"	21	537	42	411	"Transitional"
"8"	22	535.5	42.5	162	"Dead"
"9"	23	550.5	22.5	175	"Dead"
"10"	24	549	26.5	135	"Dead"
"11"	25	563	29.5	321	"Alive"
"12"	26	552	31.5	126	"Dead"
"13"	27	556.5	34.5	176	"Dead"
"14"	28	561.5	59	128	"Dead"
"15"	29	564	88	222	"Dead"
"16"	30	562.5	83.5	278	"Dead"
"17"	31	564.5	76.5	368	"Dead"
"18"	32	560.5	81	479	"Dead"
"19"	33	542	81	413	"Alive"
"20"	34	553.5	80.5	248	"Dead"
"21"	35	545.5	82	228	"Dead"
"22"	36	539	78	256	"Dead"
"23"	37	534.5	56.5	97	"Dead"
"24"	38	533.5	65.5	238	"Dead"
"25"	39	552.5	50	412	"Dead"
