"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	26	1145.5	676.5	151	"Dead"
"2"	27	1153	664.5	92	"Dead"
"3"	28	1148	667	146	"Transitional"
"4"	29	1165.5	647	178	"Alive"
"5"	30	1142.5	654.5	56	"Transitional"
"6"	31	1143.5	646.5	97	"UnStained"
"7"	32	1166.5	654.5	184	"Alive"
"8"	33	1167.5	660	274	"Alive"
"9"	34	1169.5	660.5	240	"Alive"
"10"	35	1173.5	663	241	"Alive"
"11"	36	1182	658	283	"Alive"
"12"	37	1188.5	658	303	"Alive"
"13"	38	1188.5	660.5	247	"Alive"
"14"	39	1163.5	643.5	203	"UnStained"
