"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	17	172	572.5	324	"Alive"
"2"	18	156.5	574	366	"Alive"
"3"	19	151	572	381	"Alive"
"4"	20	152.5	564.5	360	"Alive"
"5"	21	150	558	401	"Alive"
"6"	22	136.5	564.5	429	"Alive"
"7"	23	136	569	734	"Alive"
"8"	24	139	573	136	"Dead"
"9"	25	139	562.5	157	"Dead"
"10"	26	133	558.5	136	"Dead"
"11"	27	125.5	563.5	131	"Dead"
"12"	28	119.5	568	145	"Dead"
"13"	29	121.5	562.5	417	"Alive"
"14"	30	130.5	562.5	410	"Alive"
"15"	31	131	559	391	"Alive"
"16"	32	134.5	557.5	434	"Alive"
"17"	33	140.5	561	537	"Alive"
"18"	34	145.5	569	458	"Alive"
"19"	35	145.5	568.5	454	"Alive"
"20"	36	141	566	295	"Alive"
"21"	37	138	569	173	"Alive"
"22"	38	154	574.5	571	"Alive"
"23"	39	139.5	571.5	643	"Alive"
