"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	25	525	863.5	318	"Alive"
"2"	26	528.5	846.5	305	"Alive"
"3"	27	540.5	844.5	398	"Dead"
"4"	28	536	826	43	"Dead"
"5"	29	527.5	829	223	"Dead"
"6"	30	526.5	832	155	"Dead"
"7"	31	510	853	136	"Dead"
"8"	32	502.5	862.5	131	"Dead"
"9"	33	500	854	154	"Dead"
"10"	34	504.5	863.5	319	"Dead"
"11"	35	516	864.5	167	"Dead"
"12"	36	510.5	874	216	"Dead"
"13"	37	498.5	863.5	141	"Dead"
"14"	38	498.5	867.5	109	"Dead"
"15"	39	496.5	858.5	190	"Alive"
