"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	25	702.5	772	253	"Transitional"
"2"	26	688	771.5	158	"Transitional"
"3"	27	685	770	113	"Transitional"
"4"	28	695.5	768	153	"Dead"
"5"	29	704.5	766.5	191	"Dead"
"6"	30	707	777.5	207	"Dead"
"7"	31	705	780.5	183	"Dead"
"8"	32	696	800.5	411	"Dead"
"9"	33	693	793	247	"Dead"
"10"	34	683.5	794	273	"Dead"
"11"	35	707.5	796	107	"Dead"
"12"	36	725	813	165	"Alive"
"13"	37	739	827.5	165	"Alive"
"14"	38	748	849	215	"Alive"
"15"	39	749.5	831.5	213	"Alive"
